invader,species,covariate,Mean,SD,naive_se,time_series_se,quant_2_5,quant_25,quant_50,quant_75,quant_97_5,Habitat,cov2,habitat_num,sp_num,sig
hydrilla,Phragmites australis,management,-0.001606693693236298,0.07628991248654816,0.001969797070293482,0.0027036369528685056,-0.14220191451027028,-0.05481338693289216,-0.002584779101865213,0.04894128509777507,0.15078471072865257,emersed,hydrilla management,1,146,no
hydrilla,Phragmites australis,interaction,-0.009410346867100343,0.006323482994662469,1.632716288556903e-4,1.6349503989581188e-4,-0.021556932054067387,-0.013961785250890105,-0.009192828811571723,-0.004967508642392847,0.0027501456858879045,emersed,interaction,1,146,no
hydrilla,Pontederia cordata,intercept,1.3841324250327083,0.06864834214276658,0.0017724925724245581,0.0018942571014300058,1.253033050229392,1.3362948557476138,1.3849226007367967,1.4311745810960006,1.5159683268892687,emersed,intercept,1,147,yes
hydrilla,Pontederia cordata,invasive plant PAC,0.016661696382210812,0.006397562220061361,1.6518434623082268e-4,1.3356204288834293e-4,0.003964069982200148,0.01214844396445399,0.016806897341917735,0.021334309318473094,0.028691338895629102,emersed,hydrilla PAC,1,147,yes
hydrilla,Pontederia cordata,management,0.16650745905540837,0.08255095416596166,0.0021314564713220087,0.0018625243174126475,-5.660958587055679e-4,0.11080552427385815,0.16669590640301554,0.22692083658766185,0.31421733233200705,emersed,hydrilla management,1,147,no
hydrilla,Pontederia cordata,interaction,-0.015869410647289778,0.0062830052917648704,1.6222649906092276e-4,1.4227656204929083e-4,-0.028401832820458286,-0.020216622597618056,-0.01585210753060101,-0.011714555811730937,-0.003732761304800788,emersed,interaction,1,147,yes
hydrilla,Potamogeton illinoensis,intercept,-1.5174519642848385,0.12293744320254081,0.003174231134325072,0.0041447257346261795,-1.765104913323393,-1.6000862631811454,-1.5137100139544228,-1.43651934977839,-1.2816913420714275,submersed,intercept,3,348,yes
hydrilla,Potamogeton illinoensis,invasive plant PAC,0.02325496870108024,0.0039132713638544946,1.0104023214265896e-4,1.2605418979404735e-4,0.01545122108387423,0.020624563861910878,0.023424783154435178,0.0258377541283122,0.03093507366869943,submersed,hydrilla PAC,3,348,yes
hydrilla,Potamogeton illinoensis,management,0.29431327951349634,0.08495882309594387,0.0021936273797598174,0.0015305089834658024,0.12052764429511105,0.23086967668411756,0.30507591242856913,0.3556906779182438,0.4377479157583559,submersed,hydrilla management,3,348,yes
hydrilla,Potamogeton illinoensis,interaction,-0.019815201420491844,0.004278237555779729,1.1046361869769344e-4,1.2519364926223884e-4,-0.02821024434562132,-0.022606590338610642,-0.019794560573315495,-0.016916410725177362,-0.011356799181137307,submersed,interaction,3,348,yes
hydrilla,Rhynchospora spp.,intercept,-1.2149097623602438,0.08934533029793279,0.0023068865087019644,0.0024023826991834618,-1.390880476029745,-1.2769330374002552,-1.2118395280410614,-1.1528674870645994,-1.0449545864177145,emersed,intercept,1,149,yes
hydrilla,Rhynchospora spp.,invasive plant PAC,-3.906631751486516e-4,0.0037828326684590016,9.767231950954051e-5,8.94816496535705e-5,-0.0077561966975745866,-0.0029610852590526123,-4.0772709875932644e-4,0.0021923214762464846,0.007203651028013248,emersed,hydrilla PAC,1,149,no
hydrilla,Rhynchospora spp.,management,0.0033046312455959153,0.06935565862754872,0.0017907554055316196,0.0015545743558871329,-0.12683862536496343,-0.04503071139295432,0.0019138358722407367,0.04891752750735398,0.1494920736147493,emersed,hydrilla management,1,149,no
hydrilla,Rhynchospora spp.,interaction,0.004215382986914454,0.004324127914677271,1.1164850266943785e-4,1.0923699432269343e-4,-0.004421714797813206,0.001261232047890051,0.004196456442661264,0.006976579685808041,0.01271492480427738,emersed,interaction,1,149,no
hydrilla,Sacciolepis striata,intercept,-0.010774436544142637,0.0641928962646981,0.0016574534545199737,0.0016393336751389664,-0.1346035598441881,-0.05201828359721916,-0.012185863435567714,0.029909745787613073,0.12229063964662648,emersed,intercept,1,150,no
hydrilla,Sacciolepis striata,invasive plant PAC,-9.77677976267131e-4,0.0031163714608685323,8.046436512359937e-5,8.772188883656554e-5,-0.007414804178577476,-0.003000264576901536,-0.0010077981874749894,0.001096693131278196,0.005071917026464597,emersed,hydrilla PAC,1,150,no
hydrilla,Sacciolepis striata,management,-0.056204534938360876,0.05302200100334284,0.0013690221791235985,0.0016969582610128764,-0.1590643437895894,-0.09147061789600465,-0.05628974778808145,-0.021950918366330757,0.04774516495246217,emersed,hydrilla management,1,150,no
hydrilla,Sacciolepis striata,interaction,-0.002586990157258175,0.003737959431415165,9.651369751113253e-5,8.69282027332597e-5,-0.009736480293662315,-0.005146605250417904,-0.00250102001046388,-8.995562971089586e-5,0.004633861184244987,emersed,interaction,1,150,no
hydrilla,Sagittaria lancifolia,intercept,0.9123756545265475,0.07406052435577208,0.0019122345162752936,0.0019585512566628114,0.7678780440468147,0.8635225665466658,0.9119353578514905,0.9578461000782879,1.0624834564003134,emersed,intercept,1,151,yes
hydrilla,Sagittaria lancifolia,invasive plant PAC,6.671446610858368e-5,0.004407294552671907,1.1379585602885975e-4,9.361514824668955e-5,-0.008684057265246726,-0.003012197549537821,2.314458613076808e-4,0.003101282977195261,0.00841269412625775,emersed,hydrilla PAC,1,151,no
hydrilla,Sagittaria lancifolia,management,0.24039083710482018,0.0597072692230424,0.001541635062322439,0.0016550454599196232,0.1234937235956704,0.2010843719670311,0.2399154926489075,0.2781729725300306,0.3595879474576128,emersed,hydrilla management,1,151,yes
hydrilla,Sagittaria lancifolia,interaction,0.0017559513659333834,0.004551803586982851,1.1752706325061177e-4,1.1129276219005631e-4,-0.006947676076145978,-0.0013506752156109156,0.001696527760734558,0.004847197661759169,0.010627824943417807,emersed,interaction,1,151,no
hydrilla,Sagittaria latifolia,intercept,-1.0303834643668552,0.07872665695345178,0.0020327135418886874,0.0018441106105621542,-1.1863499274207547,-1.084656760256209,-1.0284990400650338,-0.9741495541854547,-0.8819290575007135,emersed,intercept,1,152,yes
hydrilla,Sagittaria latifolia,invasive plant PAC,0.01134044531497284,0.004227719515997032,1.091592485192839e-4,8.133221262852609e-5,0.0027895104351803503,0.00831929294893878,0.01180298639366903,0.014510028697367675,0.018355819013913956,emersed,hydrilla PAC,1,152,yes
hydrilla,Sagittaria latifolia,management,0.1624863751793244,0.07115921773107459,0.0018373231013439958,0.0014798002487583885,0.01683606400268501,0.1159566897029522,0.1638695719493195,0.20991528700389622,0.296172962640431,emersed,hydrilla management,1,152,yes
hydrilla,Sagittaria latifolia,interaction,9.664342923807163e-4,0.004174089812475922,1.077745355286219e-4,1.0362253778038354e-4,-0.007252762048134645,-0.0017698655852279065,7.80510657983581e-4,0.0037165679691859915,0.009214975740184896,emersed,interaction,1,152,no
hydrilla,Sagittaria subulata/graminea/gracillima,intercept,-1.6533463378413138,0.0870249333581318,0.002246974117339032,0.0025606567294824407,-1.8288900397328784,-1.7104161743590691,-1.6522016901152439,-1.5951941766965683,-1.4832441273735326,emersed,intercept,1,153,yes
hydrilla,Sagittaria subulata/graminea/gracillima,invasive plant PAC,-3.795758718313375e-4,0.004122465771374702,1.0644160851896221e-4,1.0505573563249608e-4,-0.00836755834261907,-0.003198644744392669,-3.972355589909385e-4,0.00255762369108191,0.007864790071333075,emersed,hydrilla PAC,1,153,no
hydrilla,Sagittaria subulata/graminea/gracillima,management,0.08904186867226985,0.06445985797161306,0.0016643463761530184,0.0017441063622392861,-0.03394458476607661,0.045360073867957415,0.08821977448073468,0.1297610069381386,0.22126999265686748,emersed,hydrilla management,1,153,no
hydrilla,Sagittaria subulata/graminea/gracillima,interaction,0.003463300244741911,0.0045729823307052815,1.180738960621489e-4,1.1711064024522348e-4,-0.005250924725729066,1.8997152887201036e-4,0.0032925884018238163,0.006741724061867028,0.012327347523951388,emersed,interaction,1,153,no
hydrilla,Salix spp.,intercept,1.3969937033261859,0.056010299182753125,0.0014461797063393183,0.0014171746713397839,1.2850773774295001,1.3580937105676654,1.396607223739351,1.4356735412904766,1.5058240426097305,emersed,intercept,1,154,yes
hydrilla,Salix spp.,invasive plant PAC,-0.001141771673310052,0.004018988490642332,1.0376983661904688e-4,9.470557051255172e-5,-0.009083455144470474,-0.0037983840981268327,-0.001125428217922956,0.0016091557146538174,0.00658918218601067,emersed,hydrilla PAC,1,154,no
hydrilla,Salix spp.,management,0.1745391653168479,0.07291938867315982,0.0018827705196451583,0.0018916293029123512,0.025510948444351783,0.1252132140296002,0.17597306404572488,0.22436725672679356,0.31639357452569233,emersed,hydrilla management,1,154,yes
hydrilla,Salix spp.,interaction,-4.6226613525194226e-4,0.0046306342020069596,1.1956246097834284e-4,1.1476214380014511e-4,-0.008949574039789947,-0.0037363481170486802,-4.7129456972482106e-4,0.0026842461212232753,0.008757654173777633,emersed,interaction,1,154,no
hydrilla,Saururus cernuus,intercept,-1.559704188586255,0.08497533556381555,0.0021940537298469633,0.0026710876204934747,-1.7257710044449805,-1.614928341389342,-1.5575059811028025,-1.5007535748368206,-1.4034265835526967,emersed,intercept,1,155,yes
hydrilla,Saururus cernuus,invasive plant PAC,1.8691080729325558e-4,0.004190808536211847,1.0820621111928244e-4,1.0528060946544497e-4,-0.008039890192042501,-0.0026228492618883877,2.420012501802398e-4,0.002925296489260345,0.008267354389603142,emersed,hydrilla PAC,1,155,no
hydrilla,Saururus cernuus,management,0.02391974784147242,0.06827902992109373,0.0017629569718639595,0.0017408415888602335,-0.11204642124968753,-0.02066251341243671,0.02252455630177589,0.0681246512262871,0.16368167740205175,emersed,hydrilla management,1,155,no
hydrilla,Saururus cernuus,interaction,0.0031854778401799243,0.005035751547738722,1.3002254586686864e-4,1.1766773115514065e-4,-0.006318460062055543,-1.8801885795045992e-4,0.003123404207560103,0.006438956547494097,0.013159354059166808,emersed,interaction,1,155,no
hydrilla,Spartina bakeri,intercept,-0.501657023621805,0.17077494331578846,0.004409390076077096,0.00214593331762814,-0.8545371272795844,-0.6584644490237697,-0.43336745931291165,-0.3714827478888167,-0.29131928463950874,emersed,intercept,1,156,yes
hydrilla,Spartina bakeri,invasive plant PAC,-0.0013190789628485097,0.007468246069467711,1.9282928434951628e-4,1.0540529327978635e-4,-0.01162411515110057,-0.00719142007581351,-0.003630111704695971,0.005276418075999096,0.013529357187734514,emersed,hydrilla PAC,1,156,no
hydrilla,Spartina bakeri,management,-0.046271791947734786,0.1428489159403911,0.003688343149739453,0.001456418812899027,-0.22890234466840526,-0.1565921287983369,-0.10701245181150745,0.10514171395062112,0.22374957497652628,emersed,hydrilla management,1,156,no
hydrilla,Spartina bakeri,interaction,0.002568692166516037,0.005936789052180134,1.5328723419360117e-4,1.206540560641332e-4,-0.010060162610887963,-0.0016401756343195177,0.0033228668829636474,0.006841732256254572,0.012413519137745032,emersed,interaction,1,156,no
hydrilla,Thalia geniculata,intercept,-1.6914391568943223,0.32810580659620714,0.008471655498273747,0.010540700688583962,-2.3544569476504895,-1.9569064286755768,-1.5897133714989709,-1.4474052494499976,-1.228979229615181,emersed,intercept,1,157,yes
hydrilla,Thalia geniculata,invasive plant PAC,0.003865315106694934,0.005061026534167159,1.3067514321028832e-4,1.0376823701336789e-4,-0.005288194946642807,3.114152417844059e-4,0.003546711774496741,0.007074773868407625,0.014603240918099442,emersed,hydrilla PAC,1,157,no
hydrilla,Thalia geniculata,management,-0.26160514201548907,0.10570263628331274,0.002729230333169934,0.0020362925321805816,-0.433746260033401,-0.3410939197930054,-0.281215799580136,-0.18081877926273965,-0.053790514651097854,emersed,hydrilla management,1,157,yes
hydrilla,Thalia geniculata,interaction,8.656361847458491e-4,0.005039580623604643,1.3012141218060244e-4,1.1866055510226036e-4,-0.009449304013203541,-0.002486190873770141,9.330348001890777e-4,0.004259083965068893,0.01035346683603168,emersed,interaction,1,157,no
hydrilla,Typha spp.,intercept,1.6595537427046512,0.06653871691629148,0.0017180222832987111,0.0017669653170699407,1.5385317371578648,1.6127421375163173,1.655592119758287,1.7034663179056582,1.797307264932608,emersed,intercept,1,158,yes
hydrilla,Typha spp.,invasive plant PAC,0.004830677346199219,0.005425820707021331,1.4009408825200643e-4,1.3512775030480185e-4,-0.005367277063608586,0.0011650175709925353,0.004873222205085114,0.00837610582439616,0.015726857131648283,emersed,hydrilla PAC,1,158,no
hydrilla,Typha spp.,management,0.36904466968504024,0.1008304146770376,0.0026034301122356968,0.0025798498474624773,0.17647780596258086,0.2995024277293524,0.3684581082415681,0.44101473282340053,0.5641295923453937,emersed,hydrilla management,1,158,yes
hydrilla,Typha spp.,interaction,-0.007470769471512675,0.006063214561122832,1.5655152679807361e-4,1.6580933881081336e-4,-0.01996217230507835,-0.011474644959393626,-0.007360630839709198,-0.003221855849955898,0.003641580239282722,emersed,interaction,1,158,no
hydrilla,Utricularia floridana,intercept,-2.111972801859837,0.11284426011018932,0.0029136262674790744,0.0046147687311979746,-2.334665421552924,-2.1891085466697255,-2.110556631790125,-2.035571789941741,-1.903511065434476,submersed,intercept,3,359,yes
hydrilla,Utricularia floridana,invasive plant PAC,-0.0042594363464758525,0.00621785995860554,1.6054445379152794e-4,1.8250791350625363e-4,-0.017857394949565265,-0.008222961051392086,-0.0038817767828887816,1.450238896336389e-4,0.0068343354985925565,submersed,hydrilla PAC,3,359,no
hydrilla,Utricularia floridana,management,0.022760596741324305,0.07851707346529664,0.0020273021194935877,0.002317240674759737,-0.12483764655596412,-0.032412229127931846,0.020330643704308878,0.0777184275982932,0.1758671061896107,submersed,hydrilla management,3,359,no
hydrilla,Utricularia floridana,interaction,1.116031782713994e-4,0.007136260792999491,1.8425746136986642e-4,2.1544579602576867e-4,-0.013302558835810125,-0.004723051999891203,-1.843327487183421e-4,0.004818693551526744,0.014887495248086947,submersed,interaction,3,359,no
hydrilla,Utricularia foliosa,intercept,-0.8521807431135193,0.1057868666663174,0.002731405152307412,0.0027264186851972297,-1.0621746432350951,-0.9219625871738087,-0.8524821755351848,-0.7808318050353397,-0.6515877091488583,submersed,intercept,3,360,yes
hydrilla,Utricularia foliosa,invasive plant PAC,0.006166068100132504,0.003829261903855141,9.887111721264978e-5,9.070004703348306e-5,-0.001167703293303908,0.0036158968412690192,0.006106561719007794,0.008714288347053942,0.01350971014032392,submersed,hydrilla PAC,3,360,no
hydrilla,Utricularia foliosa,management,0.20544163332503376,0.05772349007055925,0.0014904141048549678,0.0014245587620528779,0.08975526546584084,0.16658284067594975,0.2074877371604376,0.2436338846042249,0.31847734243984716,submersed,hydrilla management,3,360,yes
hydrilla,Utricularia foliosa,interaction,-0.0032236721936693834,0.004143291783062853,1.0697933382853641e-4,1.0659681498825983e-4,-0.010991118007962913,-0.006105980399158634,-0.003175274453858692,-5.050389985485341e-4,0.005314388292795819,submersed,interaction,3,360,no
hydrilla,Utricularia gibba,intercept,-0.8454875325392933,0.1288563664156857,0.003327057074538343,0.0033118669676506824,-1.0975200557386373,-0.9309097293634123,-0.8474125877095094,-0.7618391377206587,-0.5974690612679987,submersed,intercept,3,361,yes
hydrilla,Utricularia gibba,invasive plant PAC,0.005236879118737016,0.0032371773854848896,8.358356068468163e-5,8.306590620028185e-5,-0.0013679040616611706,0.002934978187709223,0.005325497323848885,0.007497880730516518,0.011301666542059802,submersed,hydrilla PAC,3,361,no
hydrilla,Utricularia gibba,management,0.21148633238218964,0.05123459588950862,0.001322871577531559,0.0013589730336277886,0.1149909603990629,0.17449574138085386,0.21202678921009455,0.2488188226608083,0.30808489595997357,submersed,hydrilla management,3,361,yes
hydrilla,Utricularia gibba,interaction,-0.004482586707044101,0.003830423167816206,9.890110091919483e-5,9.761664797306691e-5,-0.01143007573655033,-0.0071944232033556215,-0.0043405100603458105,-0.0019381326138212856,0.0026349647601762657,submersed,interaction,3,361,no
hydrilla,Utricularia inflata,intercept,-1.7946035296491962,0.08607825168500632,0.0022225309016445332,0.0023910119308388233,-1.9669070979294576,-1.8517308056255843,-1.7936746671007677,-1.7344237029497878,-1.6317265000073897,submersed,intercept,3,362,yes
hydrilla,Utricularia inflata,invasive plant PAC,0.007750267943001127,0.0036751543593887773,9.489207752436215e-5,1.0009766860193101e-4,2.630580110787381e-4,0.0053509009405804915,0.00787085785100055,0.010109961970618279,0.014760489415885477,submersed,hydrilla PAC,3,362,yes
hydrilla,Utricularia inflata,management,0.2366205970735757,0.06759431915845396,0.0017452778159928073,0.0017679832524072063,0.10871793720035162,0.1895181634166634,0.2339948669111631,0.2823948180718095,0.37202958180447304,submersed,hydrilla management,3,362,yes
hydrilla,Utricularia inflata,interaction,-0.002561389883524052,0.004205418366014962,1.0858343530273838e-4,1.0836885194739558e-4,-0.010596411020295108,-0.005387060140002079,-0.002550856858392672,1.3294263465420234e-4,0.00617640002565351,submersed,interaction,3,362,no
hydrilla,Utricularia purpurea,intercept,-1.7924687115010591,0.09440754389360698,0.0024375923017085706,0.0026509815990188083,-1.9798279049722856,-1.8557915951533328,-1.7897756806068237,-1.7300188805153205,-1.606911823297402,submersed,intercept,3,363,yes
hydrilla,Utricularia purpurea,invasive plant PAC,0.001514114636191593,0.004254546433710328,1.0985191655617503e-4,1.1130286475417776e-4,-0.006938203772824085,-0.0011777675108975748,0.0016911970050087544,0.004217076938722884,0.009466169937543146,submersed,hydrilla PAC,3,363,no
hydrilla,Utricularia purpurea,management,0.036642428613124674,0.07121474010076013,0.0018387566827648902,0.0019260059938820753,-0.09370203965281095,-0.01268372535829914,0.03719709831813875,0.08567663496375207,0.17597606041173397,submersed,hydrilla management,3,363,no
hydrilla,Utricularia purpurea,interaction,-0.008013473510441306,0.005138669138950995,1.3267986664551473e-4,1.3758594441299162e-4,-0.01802724714064281,-0.011501147486068685,-0.00805449081527846,-0.0045709377817695785,0.0016424996387813145,submersed,interaction,3,363,no
hydrilla,Vallisneria americana,intercept,-0.11034148974460845,0.10391431513344579,0.0026830560796292325,0.0023823190885558575,-0.3075320389543647,-0.1809520801297579,-0.10900696636069537,-0.040422499384579806,0.09465137151081421,submersed,intercept,3,364,no
hydrilla,Vallisneria americana,invasive plant PAC,0.01737244493596742,0.004397069329102309,1.1353184189155108e-4,1.1235797949029238e-4,0.008443035158673786,0.014421965948213933,0.017520978170636026,0.02033087989254012,0.025637691787006846,submersed,hydrilla PAC,3,364,yes
hydrilla,Vallisneria americana,management,0.5200532331300617,0.1012430670759886,0.002614084751361762,0.0018243699263740887,0.3249441914209481,0.43298853473128385,0.5413344604623318,0.5989862538599752,0.6790196844331755,submersed,hydrilla management,3,364,yes
hydrilla,Vallisneria americana,interaction,-0.01689163804213814,0.004411434875238453,1.1390275869784749e-4,1.05929945749188e-4,-0.025535831798858155,-0.019720504215426718,-0.016974815363578203,-0.01414277019215761,-0.008329793751811537,submersed,interaction,3,364,yes
water lettuce,Azolla caroliniana,intercept,-1.1800844690304275,0.09030406710875634,0.002331640986713402,0.0023993428784035574,-1.3578589953534501,-1.2408545570190932,-1.179872360980618,-1.1171836726416902,-1.00951346185224,floating,intercept,2,201,yes
water lettuce,Azolla caroliniana,invasive plant PAC,0.020771872878864443,0.014762387034194125,3.81163194224681e-4,3.7505629554494737e-4,-0.004997461316159614,0.010202869425263541,0.020019397220600102,0.030261519447719685,0.05122083079107116,floating,water lettuce PAC,2,201,no
water lettuce,Azolla caroliniana,management,0.3243124196161147,0.06614017991494034,0.001707732102171508,0.0016812884213919697,0.19797690035524546,0.27758201217624884,0.3224945283847564,0.368505856306675,0.456198638736399,floating,water lettuce management,2,201,yes
water lettuce,Azolla caroliniana,interaction,-0.03402040034807498,0.018755861977940602,4.842742738955257e-4,5.013332310535548e-4,-0.07144583013545273,-0.04586936847726295,-0.033784638051410645,-0.021951820217007242,0.0019265383364407782,floating,interaction,2,201,no
water lettuce,Bacopa caroliniana,intercept,-1.0899486707206554,0.09975722394021592,0.0025757204465622673,0.002615629571661309,-1.2954988530037845,-1.153914451301753,-1.0871880059261834,-1.0243541420843745,-0.8932365227435225,emersed,intercept,1,102,yes
water lettuce,Bacopa caroliniana,invasive plant PAC,-0.0616405133345694,0.03810611541155811,9.838956691841489e-4,0.0016576605298014282,-0.14220401254784037,-0.08559092888076329,-0.058714023338600416,-0.03517441710911711,0.004556291447175304,emersed,water lettuce PAC,1,102,no
water lettuce,Bacopa caroliniana,management,-0.12218393450239509,0.07317504226924369,0.0018893714671120306,0.0019233953820234151,-0.25961683401109037,-0.17341922210411664,-0.12432775721539407,-0.07346374897797753,0.0263224991331737,emersed,water lettuce management,1,102,no
water lettuce,Bacopa caroliniana,interaction,0.021025191199641895,0.04407862710523377,0.0011381052580150483,0.0016295106774670252,-0.05732315322735884,-0.00911599987173933,0.018970817912797786,0.048380873341900416,0.11617521361762212,emersed,interaction,1,102,no
water lettuce,Bacopa monnieri,intercept,-0.9849038461023103,0.11306700004002598,0.002919377387737693,0.00291157306833018,-1.1994676096549415,-1.0598722952763708,-0.9843861791768751,-0.9073624376133318,-0.773073101863306,emersed,intercept,1,103,yes
water lettuce,Bacopa monnieri,invasive plant PAC,-0.019873630499890074,0.024366177088044106,6.291319871515703e-4,7.537941237952379e-4,-0.076494230193074,-0.03448226156915264,-0.016692663402866084,-0.002829391602791869,0.021036315932592607,emersed,water lettuce PAC,1,103,no
water lettuce,Bacopa monnieri,management,-0.014222858447141782,0.06013555196446505,0.001552693275155759,0.0014864611738685755,-0.13154117521313413,-0.056143366960361055,-0.014427279656839764,0.028730371348618895,0.10343077601396017,emersed,water lettuce management,1,103,no
water lettuce,Bacopa monnieri,interaction,0.019591251883162398,0.026620902882026374,6.873487568206211e-4,7.634421213727352e-4,-0.029456788878166364,0.0018844132271135172,0.018496126607936016,0.036444586258282126,0.07529811845310924,emersed,interaction,1,103,no
water lettuce,Bidens spp.,intercept,-0.2846435370984566,0.08853178467323157,0.0022858808509963126,0.00216412920458612,-0.4554380172402495,-0.3443417729390287,-0.283531405938348,-0.2237872548760408,-0.11287333448574588,emersed,intercept,1,104,yes
water lettuce,Bidens spp.,invasive plant PAC,-0.01010746660685228,0.014140495441440795,3.6510602234548063e-4,3.480924349027001e-4,-0.03780627710103496,-0.01979261041488551,-0.009584729323371233,-2.2668628006147708e-4,0.015556702394521438,emersed,water lettuce PAC,1,104,no
water lettuce,Bidens spp.,management,0.08613540003306265,0.05871373611424315,0.0015159821477605379,0.0013950828967051918,-0.030002988105712527,0.044169551405499,0.0877005672834901,0.12705142630264188,0.19930642454970066,emersed,water lettuce management,1,104,no
water lettuce,Bidens spp.,interaction,-0.006267653312839428,0.01815324157086878,4.68714681891033e-4,4.678979769974844e-4,-0.04097090501729962,-0.018611432727477967,-0.006145622958693538,0.006403431414320239,0.03100769484468084,emersed,interaction,1,104,no
water lettuce,Brasenia schreberi,intercept,-2.7178983387039977,0.31452599950742344,0.008121026386943288,0.020870910007882573,-3.3830211750221957,-2.929413777299021,-2.6590391317387825,-2.487117827414721,-2.222229265071504,emersed,intercept,1,105,yes
water lettuce,Brasenia schreberi,invasive plant PAC,-0.07880749182363456,0.06221069734003178,0.0016062732983592877,0.004554446579219112,-0.20711414231302705,-0.12224974616562953,-0.07442924881615726,-0.0318458886467966,0.026845070380373922,emersed,water lettuce PAC,1,105,no
water lettuce,Brasenia schreberi,management,-0.17584726113246704,0.11284768507664496,0.002913714699732701,0.0042810939996210905,-0.40418092937675565,-0.24764193632793668,-0.17511361731058278,-0.10170060226788874,0.046695628283881394,emersed,water lettuce management,1,105,no
water lettuce,Brasenia schreberi,interaction,0.07471648497913963,0.06393856876919994,0.0016508867468229935,0.0036248625260441652,-0.04138919578147442,0.02995952134488173,0.07207211414011686,0.11883406396092316,0.20534788552826191,emersed,interaction,1,105,no
water lettuce,Cabomba caroliniana,intercept,-1.5518962096806397,0.11417105993698247,0.002947884091698546,0.0026504468991793615,-1.7935658750062853,-1.6263847849614126,-1.5414574701602386,-1.4731217524552018,-1.3514496700110046,submersed,intercept,3,306,yes
water lettuce,Cabomba caroliniana,invasive plant PAC,-0.08241650387743896,0.048913576203294895,0.0012629431069253903,0.002574443988893692,-0.18461089699946992,-0.11335481825150301,-0.08014860570463876,-0.04868870139303044,0.0034801514218095937,submersed,water lettuce PAC,3,306,no
water lettuce,Cabomba caroliniana,management,0.008260536627549346,0.08342542323168037,0.0021540351655106892,0.0020431515447056087,-0.15132213290147756,-0.04931750045252727,0.004921830227350129,0.06275937641195209,0.17983233609464683,submersed,water lettuce management,3,306,no
water lettuce,Cabomba caroliniana,interaction,0.057310886451350324,0.05223402654548119,0.0013486767661066987,0.002487888798234232,-0.037174736890630215,0.021286914247387226,0.05466541261355429,0.0900227442865559,0.1641447292848653,submersed,interaction,3,306,no
water lettuce,Carex spp.,intercept,-1.4225909925565445,0.09516810500221473,0.0024572299050913096,0.002762112100746477,-1.6154449127540724,-1.484062793967643,-1.423033312174356,-1.3624187701413597,-1.2346966948083962,emersed,intercept,1,107,yes
water lettuce,Carex spp.,invasive plant PAC,-0.1053215389914907,0.04377611254011674,0.001130294365530492,0.0021308046824661643,-0.200100985594978,-0.13307120413886744,-0.10343261466550473,-0.0744029001360737,-0.023806994742385124,emersed,water lettuce PAC,1,107,yes
water lettuce,Carex spp.,management,-0.13164111009964005,0.07406208149894301,0.001912274721539085,0.0019087409002860034,-0.2728831134075871,-0.18278410357218222,-0.13025481261178773,-0.0828021394385088,0.012161363126640524,emersed,water lettuce management,1,107,no
water lettuce,Carex spp.,interaction,0.060256588416297024,0.04587817258350875,0.0011845693224690607,0.0020716643222758145,-0.024149640528120575,0.02983762483369165,0.05867200272153303,0.09079128904313771,0.15306067205239404,emersed,interaction,1,107,no
water lettuce,Cephalanthus occidentalis,intercept,0.9120615664436947,0.07870785875132437,0.0020322281743968334,0.0019366248132428223,0.75345092398661,0.8579193936884215,0.9118854772567853,0.9689397880724668,1.0652351053789042,emersed,intercept,1,108,yes
water lettuce,Cephalanthus occidentalis,invasive plant PAC,-0.017301127214950796,0.015207866194200864,3.926654166766048e-4,3.87667541867519e-4,-0.04675697401514491,-0.027600393979120195,-0.01804962737024167,-0.0075243245886973545,0.013698498290316453,emersed,water lettuce PAC,1,108,no
water lettuce,Cephalanthus occidentalis,management,0.009438995110911329,0.05772066895140765,0.001490341263871689,0.0014993331167365183,-0.09841068494287222,-0.031389908065310085,0.00738451478652989,0.04732723559783286,0.1256665287770352,emersed,water lettuce management,1,108,no
water lettuce,Cephalanthus occidentalis,interaction,-0.01428420946576649,0.019928703618771845,5.145569148467123e-4,5.047523448831909e-4,-0.05446646315219776,-0.027362725867257444,-0.01394608990977415,-4.825521029604987e-4,0.0250285485243281,emersed,interaction,1,108,no
water lettuce,Ceratophyllum demersum,intercept,-0.26466087965796764,0.10580499357022953,0.0027318731869538787,0.002409273356639974,-0.47737689007125084,-0.3344527077111867,-0.2570365647813855,-0.19042023859440732,-0.07109917672231898,submersed,intercept,3,309,yes
water lettuce,Ceratophyllum demersum,invasive plant PAC,0.07861781180833777,0.032808646018655754,8.471155976124534e-4,0.0010073942898431738,0.021632962006359807,0.05484851088799436,0.07686273069458924,0.09974046857611392,0.14703064613538147,submersed,water lettuce PAC,3,309,yes
water lettuce,Ceratophyllum demersum,management,0.23219546097474475,0.08752531546281812,0.002259893927726967,0.0014804409363179784,0.08822689153939728,0.1666830900998862,0.21921601815846115,0.29668678012750505,0.41529872835712367,submersed,water lettuce management,3,309,yes
water lettuce,Ceratophyllum demersum,interaction,-0.07757319901738209,0.03328493331423499,8.59413282704377e-4,0.0010264515149379224,-0.14675825041658253,-0.09943287257984917,-0.07599186866504258,-0.053745654983987715,-0.0165265688698195,submersed,interaction,3,309,yes
water lettuce,Chara spp.,intercept,-0.9489937569174796,0.08732232625113868,0.002254652768818339,0.0017307058034084725,-1.1337252872350776,-1.006365038898852,-0.944367662013274,-0.8888618226572318,-0.7877790106813561,submersed,intercept,3,310,yes
