TaxonName,effect,component,group,term,estimate,std.error,statistic,p.value,q.value,lower,upper,odds_perc,lower_odds_perc,upper_odds_perc
Filamentous algae,fixed,cond,NA,Time:HydrTrtFreqC,-1.6480160660465454e-4,1.6430352436011365e-4,-1.0030314763270032,0.3158456744874484,0.49775679080616864,-4.868365143504773e-4,1.572333011411682e-4,-0.01647880275658098,-0.048671802868316405,0.015724566294461617
Filamentous algae,fixed,cond,NA,Time:FloatTrtFreqC,-5.375669442117742e-4,1.408836896364913e-4,-3.815679058369402,1.3580893069600354e-4,0.0012371862345111541,-8.136989758992971e-4,-2.614349125242512e-4,-0.05374224809894246,-0.08133680126618525,-0.026140074139546776
Filamentous algae,fixed,cond,NA,Time:OtherTrtFreqC,0.0013188132155730848,2.1185985905545785e-4,6.2249319972778014,4.817649240055552e-10,2.570559987372498e-8,9.035678918243874e-4,0.0017340585393217822,0.1319683232142932,0.09039762322704537,0.17355628882480545
Filamentous algae,fixed,cond,NA,Time:HydrTrtAreaC,2.8263628347072897e-5,4.7476246532596135e-4,0.05953214588619115,0.9525282621582825,0.9707211621176495,-9.022708036918114e-4,9.587980603859572e-4,0.0028264027767122,-0.09018638797846368,0.0959257854184381
Filamentous algae,fixed,cond,NA,Time:FloatTrtAreaC,-5.939726495366141e-4,0.0012788852883148607,-0.46444560349839475,0.6423285236345506,0.7853018120376584,-0.003100587814633741,0.0019126425155605127,-0.0593796282703174,-0.3095785956378716,0.19144727829529806
Filamentous algae,fixed,cond,NA,Time:OtherTrtAreaC,0.0010075547949086746,0.001999278048570632,0.5039593145280707,0.6142899676970024,0.7699238353517799,-0.0029110301802897642,0.004926139770107113,0.10080625487567385,-0.29067972403360454,0.4938293144836958
Filamentous algae,fixed,cond,NA,Time:LatitudeC,0.00552532058920848,0.00498458153155075,1.1084823378321793,0.2676535627988517,0.4523466321510005,-0.004244459212630989,0.01529510039104795,0.5540613325799137,-0.42354642264113007,1.5412669082568442
Fontinalis spp.,fixed,cond,NA,Time:HydrCovC,-0.09439649998071116,0.05861066236957418,-1.6105687286979722,0.10727375423305612,0.23362534814021257,-0.20927339822507654,0.02048039826365422,-9.007809331256567,-18.88265680520991,2.069156072023959
Fontinalis spp.,fixed,cond,NA,Time:FloatCovC,-0.0677897756512232,0.24568125647379574,-0.27592571213691114,0.7826051248146833,0.8765775291172727,-0.5493250383398629,0.4137454870374165,-6.554310147721109,-42.2660639166662,51.24721341299669
Fontinalis spp.,fixed,cond,NA,Time:HydrTrtFreqC,-0.00132957583812691,0.0030443222874587408,-0.4367395146053273,0.6623002688321569,0.8005474123262478,-0.007296447521546042,0.004637295845292221,-0.13286923437731968,-0.7269893071961908,0.46480647414215426
Fontinalis spp.,fixed,cond,NA,Time:FloatTrtFreqC,-7.388019027093024e-4,0.0027393894738417354,-0.2696958244762481,0.7873942731428246,0.8765775291172727,-0.0061080052714391035,0.004630401466020499,-0.07385290557809787,-0.60893893286178,0.4641138340505391
Fontinalis spp.,fixed,cond,NA,Time:OtherTrtFreqC,0.002453129125084142,0.002250897867763591,1.0898447060689966,0.2757815570685098,0.4588169780182112,-0.001958630695732496,0.00686488894590078,0.24561405082701437,-0.19567138303127063,0.6888506308613485
Fontinalis spp.,fixed,cond,NA,Time:HydrTrtAreaC,0.007023669298320379,0.011506143316732555,0.6104277606299553,0.5415784833402215,0.7121899230155324,-0.01552837160247543,0.029575710199116187,0.7048393113598284,-1.5408428085222248,3.001741534352753
Fontinalis spp.,fixed,cond,NA,Time:FloatTrtAreaC,0.005675561711594371,0.018160455959138285,0.31252308446244964,0.7546430221353322,0.8580187785922271,-0.029918931968316666,0.041270055391505404,0.5691698225448016,-2.94757911532485,4.2133501318246
Fontinalis spp.,fixed,cond,NA,Time:OtherTrtAreaC,0.01528339869290436,0.01109659381302179,1.3773054101493178,0.16841784326922546,0.3250856044499003,-0.006465925180618349,0.03703272256642707,1.54007870995434,-0.6445066068431315,3.7726977372531723
Fontinalis spp.,fixed,cond,NA,Time:LatitudeC,-0.02142211909062022,0.05629383625592341,-0.38054111276465225,0.7035437842613914,0.8276333966035581,-0.13175803815223008,0.08891379997098965,-2.1194295220822723,-12.344693817918506,9.298643680296536
Fuirena spp.,fixed,cond,NA,Time:HydrCovC,-7.526911713556762e-4,9.270655291345831e-4,-0.8119071928586477,0.4168448868245107,0.6022884534969236,-0.0025697396084594587,0.0010643572657481066,-0.0752407970414648,-0.2566440654054758,0.10649238949567152
Fuirena spp.,fixed,cond,NA,Time:FloatCovC,-0.008298746198499282,0.007526325614728021,-1.1026291743556427,0.270188235406897,0.4555995752798015,-0.023050344403366202,0.0064528520063676376,-0.8264406661622425,-2.2786714684956744,0.6473716510251082
Fuirena spp.,fixed,cond,NA,Time:HydrTrtFreqC,5.57748401151672e-4,2.4621172176153295e-4,2.265320258358277,0.023493033756479716,0.0731220675670431,7.517342649906745e-5,0.0010403233758042767,0.05579039717129586,0.007517625209185752,0.10408646998685267
Fuirena spp.,fixed,cond,NA,Time:FloatTrtFreqC,-0.0014767565736739435,2.3126980722982762e-4,-6.385427442356952,1.7091937063041947e-10,1.0526149372845891e-8,-0.0019300453958444057,-0.0010234677515034813,-0.14756667052411299,-0.19281840559121077,-0.102294418701665
Fuirena spp.,fixed,cond,NA,Time:OtherTrtFreqC,0.0014812184278027618,3.226745423554542e-4,4.590440934664968,4.4231061451308105e-6,7.342356200917146e-5,8.487763247860716e-4,0.002113660530819452,0.14823159736530034,0.08491366373453157,0.21158958858891186
Fuirena spp.,fixed,cond,NA,Time:HydrTrtAreaC,-0.0010834418505498537,7.190996109405161e-4,-1.5066644927436568,0.13189667726281526,0.2736856053203417,-0.0024928770879932656,3.259933868935579e-4,-0.10828551393363695,-0.24897724502679353,0.03260465285122027
Fuirena spp.,fixed,cond,NA,Time:FloatTrtAreaC,-0.0019290974993964986,0.004468071798686223,-0.4317516786466422,0.6659219029118388,0.8023914090496486,-0.010686518224821496,0.006828323226028498,-0.19272379867346645,-1.0629620249719696,0.6851689378672088
Fuirena spp.,fixed,cond,NA,Time:OtherTrtAreaC,-0.014386849701497345,0.005896233545457249,-2.440006758650476,0.014686987128460059,0.05089069382451876,-0.025943467450593553,-0.002830231952401138,-1.428385350122141,-2.560982718767668,-0.2826230621737036
Fuirena spp.,fixed,cond,NA,Time:LatitudeC,-0.06006921095509395,0.009030983938725003,-6.65145806510808,2.9020354299080354e-11,2.4086894068236694e-9,-0.07776993947499496,-0.04236848243519295,-5.830064458304662,-7.482275117481485,-4.148348100995247
Hydrocotyle spp.,fixed,cond,NA,Time:HydrCovC,9.352528929156006e-4,0.0013238601927875887,0.7064589584390204,0.47990276697226675,0.667574240089913,-0.0016595130849480734,0.0035300188707792744,0.09356903782782311,-0.1658136854504555,0.35362567251482346
Hydrocotyle spp.,fixed,cond,NA,Time:FloatCovC,-7.534732001377508e-4,0.005274774525081525,-0.1428446271124936,0.8864128911142749,0.9326062389610751,-0.01109203126929754,0.009585084869022037,-0.07531894104865211,-1.1030741509078346,0.9631168917148658
Hydrocotyle spp.,fixed,cond,NA,Time:HydrTrtFreqC,6.560290145383452e-4,2.726732388922759e-4,2.405916389901102,0.016131956297700586,0.054281852947668185,1.2158946630948448e-4,0.0011904685627672057,0.06562442486364173,0.012159685860835268,0.11911774517421314
Hydrocotyle spp.,fixed,cond,NA,Time:FloatTrtFreqC,4.3560579167851214e-5,2.124095607545841e-4,0.20507824136118183,0.8375109960150557,0.9032072446664814,-3.727621599111336e-4,4.59883318246836e-4,0.004356152794371404,-0.03726926927291041,0.04599890807921447
Hydrocotyle spp.,fixed,cond,NA,Time:OtherTrtFreqC,6.347786838782598e-4,3.225721255850492e-4,1.9678658927114716,0.049083470103453056,0.13332855333556157,2.537317731563329e-6,0.0012670200500249562,0.06349801985037207,2.5373209504575556e-4,0.12678230590355
Hydrocotyle spp.,fixed,cond,NA,Time:HydrTrtAreaC,9.893859583837016e-4,7.799528447710332e-4,1.2685202253145837,0.20461223267212864,0.3755413705309093,-5.393216173675234e-4,0.0025180935341349263,0.09898755621267075,-0.053917620960575174,0.25212665944533974
Hydrocotyle spp.,fixed,cond,NA,Time:FloatTrtAreaC,0.0014486890149071068,0.0018909112606006937,0.7661327345667694,0.443597327196383,0.6322636510871303,-0.0022574970558702527,0.005154875085684466,0.1449738871748929,-0.22549508257876383,0.5168184313567359
Hydrocotyle spp.,fixed,cond,NA,Time:OtherTrtAreaC,-0.003743127858790592,0.002479658138209949,-1.5095338349715959,0.13116241546769694,0.27368247026360226,-0.008603257809682092,0.0011170020921009082,-0.37361310883647914,-0.8566355689191507,0.11176261712819713
Hydrocotyle spp.,fixed,cond,NA,Time:LatitudeC,-0.002659011317214677,0.006916251589372458,-0.38445844296649434,0.7006386912360502,0.8255159343112453,-0.016214864432384693,0.01089684179795534,-0.26554792778932246,-1.6084111187392391,1.0956428617908465
Hymenocallis spp.,fixed,cond,NA,Time:HydrCovC,-0.004291141208153805,0.003916027330066639,-1.0957893922769897,0.27317095172155803,0.45650716093065735,-0.011966554775084418,0.0033842723587768067,-0.42819474170395777,-1.1895240304773735,0.33900054741262675
Hymenocallis spp.,fixed,cond,NA,Time:FloatCovC,0.0270032067013338,0.011563192433186563,2.335272621065626,0.019529183503046107,0.0634273916381541,0.0043393495322881365,0.04966706387037946,2.737109723047504,0.4348778142548637,5.092114850439211
Hymenocallis spp.,fixed,cond,NA,Time:HydrTrtFreqC,-0.001533851035543115,5.937082100965434e-4,-2.5835098950268756,0.009780066162126325,0.03765829599540394,-0.00269751912733234,-3.7018294375388986e-4,-0.15326752872611982,-0.26938840918716567,-0.03701144345018559
Hymenocallis spp.,fixed,cond,NA,Time:FloatTrtFreqC,-1.7320695801481152e-4,5.823165510738781e-4,-0.29744467625966015,0.7661270394709098,0.8651805830007606,-0.0013145473981196125,9.681334820899894e-4,-0.017319195855569625,-0.13136837591615214,0.09686022745818423
Hymenocallis spp.,fixed,cond,NA,Time:OtherTrtFreqC,0.0017666148342268986,7.616304199106328e-4,2.3195171674395403,0.020367011377314923,0.06557826508126831,2.7381921120205846e-4,0.003259410457251739,0.17681762175321136,0.027385670310420274,0.32647281114190907
Hymenocallis spp.,fixed,cond,NA,Time:HydrTrtAreaC,0.0014665839544729998,0.0020818423184839315,0.7044644743032298,0.4811435664175505,0.668056215825112,-0.002613826989755506,0.005546994898701505,0.14676599146516978,-0.26104139183630304,0.5562407960451266
Hymenocallis spp.,fixed,cond,NA,Time:FloatTrtAreaC,-0.003842897501212613,0.008153097585229491,-0.471342021978809,0.6373965116979159,0.7844072392723941,-0.01982296876826242,0.012137173765837192,-0.38355230200929347,-1.9627785554114041,1.2211128155577455
Hymenocallis spp.,fixed,cond,NA,Time:OtherTrtAreaC,-0.07089715600748951,0.021866640546357,-3.242251861102689,0.0011858916868713605,0.0069752841739598925,-0.11375577147834923,-0.02803854053662979,-6.84423076863977,-10.752410266341904,-2.764910884605176
Hymenocallis spp.,fixed,cond,NA,Time:LatitudeC,0.07531285120964881,0.01721250084868512,4.3754740738561555,1.2116884397057413e-5,1.7077948386041297e-4,0.04157634954622597,0.10904935287307166,7.822142100002805,4.245274960758483,11.521738816550474
Hypericum spp.,fixed,cond,NA,Time:HydrCovC,-5.235274094853989e-4,0.0011431047456924165,-0.4579872592238089,0.6469615947753171,0.7883854996691059,-0.0027640127110425353,0.0017169578920717375,-0.052339039292281786,-0.276019634488045,0.17184327082182538
Hypericum spp.,fixed,cond,NA,Time:FloatCovC,0.01659292639952807,0.006787986855323551,2.44445470405042,0.014507129636160774,0.050639373075757464,0.0032884721630939123,0.02989738063596223,1.6731353580268893,0.3293885119503459,3.0348794790108435
Hypericum spp.,fixed,cond,NA,Time:HydrTrtFreqC,-0.0010715816761322759,3.618392731886645e-4,-2.961485265789678,0.0030615914190465763,0.015246725266851951,-0.0017807866515820582,-3.6237670068249345e-4,-0.1071007737513674,-0.1779201991819357,-0.03623110501762561
Hypericum spp.,fixed,cond,NA,Time:FloatTrtFreqC,-5.318931060797015e-4,2.6752605850541706e-4,-1.9881917636405926,0.046790485553759475,0.12897598785482778,-0.0010562441807503188,-7.542031409084131e-6,-0.053175167601793305,-0.1055686551213908,-7.54200296804175e-4
Hypericum spp.,fixed,cond,NA,Time:OtherTrtFreqC,9.963777561566285e-4,3.863925174237724e-4,2.57866731685143,0.00991822548359794,0.037800583858406435,2.3904842200603467e-4,0.0017537070903072224,0.09968743053763163,0.023907699635694613,0.1755245733898514
Hypericum spp.,fixed,cond,NA,Time:HydrTrtAreaC,-0.0019662968549962034,0.0010307311264010077,-1.9076719472534995,0.05643362966276853,0.14586823999338439,-0.003986529862742179,5.393615274977169e-5,-0.19643649597691493,-0.3978594201321628,0.005393760733030106
Hypericum spp.,fixed,cond,NA,Time:FloatTrtAreaC,0.0017957926410771053,0.0036346650514272683,0.49407376351554855,0.6212540861683393,0.7721743799796165,-0.00532815085972034,0.008919736141874551,0.17974060423153748,-0.5313981440698945,0.8959635530736643
Hypericum spp.,fixed,cond,NA,Time:OtherTrtAreaC,-0.016915854815855523,0.00596644624118691,-2.8351642052992734,0.004580213708412658,0.020365593096334855,-0.028610089448581864,-0.00522162018312918,-1.6773585078077469,-2.820469615214194,-0.5208011221706776
Hypericum spp.,fixed,cond,NA,Time:LatitudeC,0.018220595741350515,0.00904716762393889,2.0139558034869,0.04401417389196636,0.12222523381895492,4.8814719843029084e-4,0.035953044284270735,1.8387603581376144,0.04882663616629923,3.660717071649877
Juncus effusus,fixed,cond,NA,Time:HydrCovC,0.0018053266683989446,8.8498905448049e-4,2.039942369071124,0.041356066120199285,0.11912079292581287,7.074812161718424e-5,0.003539905215180705,0.18069572516863364,0.007075062432448931,0.3546178079244289
Juncus effusus,fixed,cond,NA,Time:FloatCovC,-0.03217709813081477,0.007827900564518629,-4.1105655169744075,3.946912671235617e-5,4.4931514626384266e-4,-0.04751978323727128,-0.016834413024358258,-3.1664923439068793,-4.640839218301895,-1.6693506096555177
Juncus effusus,fixed,cond,NA,Time:HydrTrtFreqC,-1.335099579917467e-4,1.9285691368571073e-4,-0.6922746788809511,0.48876484846964535,0.6773791128141468,-5.115095088157397e-4,2.4448959283224637e-4,-0.013350104593390366,-0.05113787101295175,0.024451948284864855
Juncus effusus,fixed,cond,NA,Time:FloatTrtFreqC,4.7661015403763354e-4,1.680627606888438e-4,2.835905777604375,0.004569592507034231,0.020365593096334855,1.472071430874997e-4,8.060131649877673e-4,0.04767237507035116,0.014721797859063024,0.08063380808884801
Juncus effusus,fixed,cond,NA,Time:OtherTrtFreqC,6.72612988312422e-4,2.3051838159902034e-4,2.917827999861684,0.0035247871983060666,0.016664658462877416,2.207969603783421e-4,0.001124429016246502,0.06728392431529784,0.022082133782141966,0.11250614235629453
Juncus effusus,fixed,cond,NA,Time:HydrTrtAreaC,-7.751375843551787e-4,5.690135421619211e-4,-1.3622480431838333,0.17311961854520846,0.3330829115222662,-0.0018904041269925441,3.4012895828218666e-4,-0.07748372428248995,-0.18886184385124016,0.03401868086949644
Juncus effusus,fixed,cond,NA,Time:FloatTrtAreaC,0.0029080230674435907,0.001684112407972136,1.7267392922692038,0.08421449559688796,0.1947623164423384,-3.928372521817959e-4,0.006208883387068978,0.29122554681693114,-0.039276010173128206,0.6228198457841616
Juncus effusus,fixed,cond,NA,Time:OtherTrtAreaC,-4.758189514331404e-4,0.0023518766941768915,-0.2023145824826787,0.8396708005199577,0.9037955158334414,-0.005085497272019847,0.004133859369153567,-0.04757057675482956,-0.5072588023355085,0.41424155517513217
Juncus effusus,fixed,cond,NA,Time:LatitudeC,-0.02399424691306898,0.005709145572914012,-4.202773708714883,2.6366413871334232e-5,3.267304189805955e-4,-0.03518417223598044,-0.012804321590157515,-2.3708673569376337,-3.4572405075641632,-1.272269502681267
Juncus repens,fixed,cond,NA,Time:HydrCovC,0.001984712479849947,0.0027549130913659503,0.7204265303577618,0.4712624200707069,0.6604747238139176,-0.0034149171792273157,0.00738434213892721,0.19866833253019411,-0.3409092981161099,0.7411673626940285
Juncus repens,fixed,cond,NA,Time:FloatCovC,0.013970313877890224,0.0152965652888787,0.9132974373042606,0.36108612981181143,0.5394626779388463,-0.01601095408831203,0.04395158184409248,1.4068354734649624,-1.5883460103245484,4.493175999472987
Juncus repens,fixed,cond,NA,Time:HydrTrtFreqC,9.865709879098114e-4,7.150209299989367e-4,1.379779173612832,0.16765464687838885,0.3244508321713898,-4.1487003488810447e-4,0.0023880120107077274,0.09870578091482063,-0.04147839882150395,0.23908655823916547
Juncus repens,fixed,cond,NA,Time:FloatTrtFreqC,-9.272047449360238e-4,6.169683601009675e-4,-1.5028400237319883,0.13288030219180855,0.2742032755173508,-0.00213646273073392,2.8205324086187243e-4,-0.0926775023440074,-0.2134182118670669,0.02820930216171913
Juncus repens,fixed,cond,NA,Time:OtherTrtFreqC,0.0015458164312233372,8.153827174242996e-4,1.895817017199474,0.057984244856250956,0.14884615432171638,-5.2333694928289936e-5,0.0031439665573749645,0.1547011821314781,-0.005233232554435752,0.3148914003741954
Juncus repens,fixed,cond,NA,Time:HydrTrtAreaC,-0.004975337786757237,0.002530972845787005,-1.965780784665099,0.049323938361547914,0.13349631143505902,-0.009936044564499768,-1.4631009014707576e-5,-0.4962981294778568,-0.9886845157705104,-0.0014630901982060074
Juncus repens,fixed,cond,NA,Time:FloatTrtAreaC,0.001508911701642183,0.007376342260050339,0.20456096645817592,0.8379151546905912,0.9032072446664814,-0.012948719128056481,0.015966542531340847,0.15100506817051773,-1.2865245146683524,1.609468888117127
Juncus repens,fixed,cond,NA,Time:OtherTrtAreaC,-0.013073181399510077,0.009960477925003186,-1.312505433769725,0.1893496538567348,0.3553874156557309,-0.03259571813251632,0.006449355333496165,-1.2988098535038795,-3.2070203035475253,0.6470197207063544
Juncus repens,fixed,cond,NA,Time:LatitudeC,-0.005570759038625205,0.016517311189745504,-0.3372679108984589,0.7359149474156107,0.8530332372739416,-0.037944688970526386,0.02680317089327598,-0.5555271133633743,-3.723380899230644,2.7165606776274887
Juncus roemerianus,fixed,cond,NA,Time:HydrCovC,0.0022416336356823733,0.0045884828947944465,0.4885348135928473,0.6251710728861373,0.7742993337888545,-0.006751792838114742,0.011235060109479488,0.224414797475192,-0.6729050697044103,1.1298410423214555
Juncus roemerianus,fixed,cond,NA,Time:FloatCovC,0.009211133931606198,0.028215134128252713,0.3264607529326893,0.7440757787147403,0.853075628449811,-0.04609052895976912,0.06451279682298151,0.925368697934914,-4.504449285125678,6.6639227750696195
Juncus roemerianus,fixed,cond,NA,Time:HydrTrtFreqC,-0.0010371681588112896,0.001024136639559091,-1.012724395113731,0.3111918221348442,0.49775679080616864,-0.003044475972347108,9.701396547245288e-4,-0.10366304858182573,-0.30398462549202643,0.09706103924140841
Juncus roemerianus,fixed,cond,NA,Time:FloatTrtFreqC,9.096425726960781e-4,8.346363203891055e-4,1.0898669881416194,0.27577174023909057,0.4588169780182112,-7.262446152665686e-4,0.0025455297606587247,0.09100564229769237,-0.07259809634750924,0.2548772372344299
Juncus roemerianus,fixed,cond,NA,Time:OtherTrtFreqC,-0.001686952911675987,0.0011319968183126925,-1.4902452766523575,0.1361597554446667,0.2763895035792555,-0.0039056666755688642,5.317608522168902e-4,-0.1685530806400215,-0.38980494794483844,0.0531902262083106
Juncus roemerianus,fixed,cond,NA,Time:HydrTrtAreaC,-0.0018493517637901984,0.0043896613550918956,-0.4212971375673427,0.6735381201690129,0.8088954594312744,-0.010453088019770313,0.006754384492189916,-0.18476427664918527,-1.0398644361777398,0.6777246791725533
Juncus roemerianus,fixed,cond,NA,Time:FloatTrtAreaC,-0.021340668180413934,0.032368079788688206,-0.6593121470205946,0.5096953437671055,0.6839997803369796,-0.08478210456624283,0.04210076820541495,-2.111456735834394,-8.128755415958189,4.2999574650897765
Juncus roemerianus,fixed,cond,NA,Time:OtherTrtAreaC,0.0036222262194948117,0.011174933847674956,0.3241384932447227,0.7458331853841522,0.853075628449811,-0.018280644121948103,0.025525096560937724,0.3628794408982339,-1.8114566687802092,2.585365134606099
Juncus roemerianus,fixed,cond,NA,Time:LatitudeC,0.031945828874176276,0.02060308320146547,1.550536323219042,0.12101284227386211,0.25754015150591164,-0.008436214200696047,0.0723278719490486,3.2461574184362796,-0.8400729202137747,7.500775117507352
Leersia hexandra,fixed,cond,NA,Time:HydrCovC,0.0018731935877212853,8.533225015602804e-4,2.195176600050033,0.028150932138380345,0.08583161758110253,2.0068148466313566e-4,0.003545705690779435,0.18749491108036587,0.020070162253937873,0.35519991412449325
Leersia hexandra,fixed,cond,NA,Time:FloatCovC,3.908234931639927e-4,0.003873416592264864,0.10089890510214147,0.9196307122755839,0.9501578728490474,-0.007201073027675141,0.007982720014003127,0.03908998746156023,-0.7175207425237251,0.8014666874448739
Leersia hexandra,fixed,cond,NA,Time:HydrTrtFreqC,-4.6189722660428597e-4,2.59666969234469e-4,-1.7788062454228095,0.075271532925352,0.1785010637944062,-9.708444863038452e-4,4.7050033095273245e-5,-0.04617905685025958,-0.0970373369268307,0.004705113996550381
Leersia hexandra,fixed,cond,NA,Time:FloatTrtFreqC,-5.962610307685099e-5,2.07465492437899e-4,-0.2874025090929229,0.7738041402275823,0.8705296577560301,-4.66258468255133e-4,3.47006262101431e-4,-0.005962432547612639,-0.04661497866673692,0.03470664757390107
Leersia hexandra,fixed,cond,NA,Time:OtherTrtFreqC,8.128171344833827e-4,3.051338462410609e-4,2.663805226776591,0.007726228360390889,0.03119725721736213,2.1475479585090335e-4,0.0014108794731158621,0.08131475598494031,0.02147778573129422,0.14118752318030836
Leersia hexandra,fixed,cond,NA,Time:HydrTrtAreaC,-9.783420853030757e-4,6.913915784257148e-4,-1.4150332688904623,0.157058741859574,0.31190721209129507,-0.0023334695790174767,3.767854084113253e-4,-0.09778636647175265,-0.23307491552994053,0.03768564009494213
Leersia hexandra,fixed,cond,NA,Time:FloatTrtAreaC,-0.0012513336024766542,0.0016762090762310617,-0.7465259675662087,0.4553497511169,0.6442164092506142,-0.004536703391889535,0.0020340361869362264,-0.1250551011045986,-0.45264280975834126,0.2036106241825264
Leersia hexandra,fixed,cond,NA,Time:OtherTrtAreaC,0.0016827732455489742,0.0029570156022013625,0.5690782437185068,0.5693030421997631,0.7330397623277602,-0.004112977334765696,0.007478523825863644,0.16841899029731433,-0.4104530627827008,0.7506557825908811
Leersia hexandra,fixed,cond,NA,Time:LatitudeC,0.01655014190223139,0.006842379455235538,2.418769963067136,0.01557308503813039,0.05287770237947001,0.003139078169969738,0.029961205634493046,1.6687854170976957,0.31440102352109367,3.041455889909672
Lemna/Spirodela spp.,fixed,cond,NA,Time:HydrCovC,0.0038137921273732017,8.887818930168032e-4,4.2910326564237264,1.7784415616608276e-5,2.372314011715425e-4,0.0020717796170602676,0.005555804637686136,0.3821073886664639,0.20739272353256233,0.5571266741819736
Lemna/Spirodela spp.,fixed,cond,NA,Time:FloatCovC,0.006907438455910378,0.0043163613311967735,1.6002919880656032,0.10953382340862333,0.23647909273480236,-0.0015526297532352977,0.015367506665056055,0.6931349832670408,-0.1551425047228161,1.5486193992317432
Lemna/Spirodela spp.,fixed,cond,NA,Time:HydrTrtFreqC,5.945174861146729e-5,1.7287599661658916e-4,0.3438982263299491,0.730922825793052,0.8530332372739416,-2.7938520475704747e-4,3.98288701979982e-4,0.005945351590175285,-0.027934618034508585,0.03983680294563641
Lemna/Spirodela spp.,fixed,cond,NA,Time:FloatTrtFreqC,-1.0024521659388797e-4,1.473910372708535e-4,-0.6801310205156648,0.49642150427085235,0.6791700800189134,-3.891316496447608e-4,1.886412164569849e-4,-0.010024019220999936,-0.03890559477440769,0.018865901033016108
Lemna/Spirodela spp.,fixed,cond,NA,Time:OtherTrtFreqC,6.390663566194001e-4,2.167327848016288e-4,2.9486372225795225,0.0031917840526556004,0.01548222524242684,2.142700984082077e-4,0.0010638626148305925,0.0639270603030262,0.021429305588549497,0.10644287173962041
Lemna/Spirodela spp.,fixed,cond,NA,Time:HydrTrtAreaC,-9.354846589156783e-4,4.903493237511736e-4,-1.9077922892994288,0.05641806775992039,0.14586823999338439,-0.0018965693334679786,2.560001563662196e-5,-0.09350472295556189,-0.18947719822962616,0.002560034331988703
Lemna/Spirodela spp.,fixed,cond,NA,Time:FloatTrtAreaC,6.736495587507833e-4,0.0013734952116797663,0.490463711138038,0.6238058026487554,0.7740580308614955,-0.002018401056141559,0.003365700173643125,0.06738765115741341,-0.2016365454513669,0.3371370502229798
Lemna/Spirodela spp.,fixed,cond,NA,Time:OtherTrtAreaC,-0.003305779451158143,0.002148673393978564,-1.5385211453831231,0.12392124240363363,0.262235603613355,-0.007517179303356128,9.056204010398422e-4,-0.3300321378319815,-0.7488995974944013,0.09060305990138406
Lemna/Spirodela spp.,fixed,cond,NA,Time:LatitudeC,0.010903764902073712,0.005509211272820289,1.9791880111527889,0.04779484222669546,0.130842007057771,1.0571080734594722e-4,0.02170181899680148,1.0963427598750242,0.010571639493028862,2.1939016233578856
Limnobium spongia,fixed,cond,NA,Time:HydrCovC,0.00369904751418729,0.0011403714059902699,3.243721733775962,0.0011797894287951583,0.0069752841739598925,0.001463919558446361,0.0059341754699282195,0.37058974338988193,0.14649916117526196,0.5951817569022078
Limnobium spongia,fixed,cond,NA,Time:FloatCovC,-0.01706081402625255,0.006370631557904541,-2.678041238326499,0.007405410020618381,0.030064354811967016,-0.02954725187974545,-0.004574376172759648,-1.6916102472971928,-2.911499958397612,-0.4563929648921383
Limnobium spongia,fixed,cond,NA,Time:HydrTrtFreqC,-3.044652481617934e-4,3.2235614494206593e-4,-0.9444995944361851,0.34491440899866027,0.5226187901054751,-9.362832922482426e-4,3.273527959246559e-4,-0.03044189033216682,-0.09358451158096859,0.03274063816980366
Limnobium spongia,fixed,cond,NA,Time:FloatTrtFreqC,7.89231341964128e-4,2.745741282934479e-4,2.874383492972966,0.004048170947221671,0.01835829458978429,2.5106605050897015e-4,0.0013273966334192858,0.07895428669693061,0.02510975702276763,0.13282780142680473
Limnobium spongia,fixed,cond,NA,Time:OtherTrtFreqC,4.824479318558105e-4,3.77586920185347e-4,1.2777135702131581,0.20135043864972266,0.3712941126973487,-2.5762243170746957e-4,0.0012225182954190906,0.04825643285770731,-0.025758924989838228,0.12232658755229053
Limnobium spongia,fixed,cond,NA,Time:HydrTrtAreaC,-0.0024975073260510953,8.461541873774394e-4,-2.951598376877199,0.003161338242647659,0.015434769067044454,-0.004155969533310877,-8.390451187913141e-4,-0.24943911493937598,-0.41473454432183754,-0.08386932188624296
Limnobium spongia,fixed,cond,NA,Time:FloatTrtAreaC,-0.007588042414482089,0.0032281481703394514,-2.3505867804339906,0.018743836350801527,0.0611425578779421,-0.013915212828347415,-0.0012608720006167641,-0.7559325900587832,-1.381884377082554,-0.12600774354991628
Limnobium spongia,fixed,cond,NA,Time:OtherTrtAreaC,0.006293572945297756,0.0041132857501996346,1.5300597448140585,0.12600194123414965,0.26513647916030925,-0.0017684671250935285,0.01435561301568904,0.6313419088044059,-0.17669043085062341,1.445914967904094
Limnobium spongia,fixed,cond,NA,Time:LatitudeC,0.00851908980801779,0.008987348726551738,0.9478979916345575,0.343181387480744,0.5210497895286906,-0.009096113696023615,0.026134293312059194,0.8555480518769754,-0.905486920343801,2.64787884540012
Ludwigia octovalvis/peruviana,fixed,cond,NA,Time:HydrCovC,0.003740717552488681,0.001977725455135212,1.8914240815254801,0.058567756458302735,0.1498291577888772,-1.3562433957633492e-4,0.007617059444553697,0.37477227685136505,-0.013561514301130284,0.7646143038770203
