invader,species,covariate,Mean,SD,naive_se,time_series_se,quant_2_5,quant_25,quant_50,quant_75,quant_97_5,Habitat,cov2,habitat_num,sp_num,sig
Cuban bulrush,Rhynchospora spp.,invasive plant cover,-0.02264539405769324,0.060021768858598626,0.0015497554079950894,0.0015383905719402744,-0.14325417795542766,-0.06175073873848174,-0.020583572020414227,0.01798428872216557,0.08758533302247634,emersed,Cuban bulrush cover,1,149,no
Cuban bulrush,Rhynchospora spp.,management,-0.275802445631807,0.09768914518877984,0.002522322882809218,0.0025535258543716442,-0.48202316328358163,-0.33943820298165406,-0.2740863263862886,-0.21021588635745406,-0.09004341189149033,emersed,Cuban bulrush mgmt.,1,149,yes
Cuban bulrush,Rhynchospora spp.,interaction,0.031348814063494324,0.07770613246105419,0.0020063637127990027,0.0020057830415816896,-0.11836738275449285,-0.021723480571816833,0.030844569080333513,0.08122642261003973,0.18838927083793292,emersed,interaction,1,149,no
Cuban bulrush,Sacciolepis striata,intercept,0.16066281721253603,0.06709318519230838,0.0017323385926254695,0.0017308805973384033,0.03294529335329027,0.11719712631146371,0.16004553433874333,0.20550752508003242,0.2998321176017975,emersed,intercept,1,150,yes
Cuban bulrush,Sacciolepis striata,invasive plant cover,0.05821377981041466,0.04789981219797782,0.0012367678328615399,0.0012191978813724962,-0.032405770641620465,0.026921980638437343,0.05728600451328186,0.08970734458543851,0.15209233324725552,emersed,Cuban bulrush cover,1,150,no
Cuban bulrush,Sacciolepis striata,management,0.28234589204831,0.08581012321709916,0.0022156078543722098,0.0021695924559481674,0.11861736660988975,0.22596280128505644,0.2815986067309111,0.34003569435725334,0.4498192591139236,emersed,Cuban bulrush mgmt.,1,150,yes
Cuban bulrush,Sacciolepis striata,interaction,-0.0965546488425545,0.0613777751554206,0.001584767340028049,0.0016804211405509215,-0.21413139593314887,-0.13827534319571663,-0.0955727365284447,-0.057055473477184517,0.027703031743798297,emersed,interaction,1,150,no
Cuban bulrush,Sagittaria lancifolia,intercept,1.0333282218102835,0.0785759756828078,0.0020288229682100907,0.0020290319336315928,0.8786775011894128,0.9818507768065547,1.0335922676578,1.08677796753288,1.1839864247912075,emersed,intercept,1,151,yes
Cuban bulrush,Sagittaria lancifolia,invasive plant cover,0.08914107611204096,0.05891251292696621,0.0015211145429957953,0.0015840872057207528,-0.020632879213946367,0.04828875329059683,0.08733329955348318,0.1287722734961903,0.2138804755228625,emersed,Cuban bulrush cover,1,151,no
Cuban bulrush,Sagittaria lancifolia,management,0.10093343425343915,0.09916095918216614,0.002560324956709886,0.0025527092065272448,-0.09675876489656125,0.03839672998328959,0.10187051475802812,0.1661289316059153,0.29491708128242466,emersed,Cuban bulrush mgmt.,1,151,no
Cuban bulrush,Sagittaria lancifolia,interaction,-0.07204579457797518,0.06874945169881626,0.0017751032099360437,0.0018143918254017104,-0.21122238858618317,-0.11858027217367914,-0.06952030356738428,-0.027707761724502265,0.056777944672166944,emersed,interaction,1,151,no
Cuban bulrush,Sagittaria latifolia,intercept,-1.0002793208777139,0.10868471656444141,0.002806227314942366,0.003018356954834371,-1.2079869405318568,-1.0709721394686151,-1.0033063001156561,-0.9275435772453802,-0.7945379196644646,emersed,intercept,1,152,yes
Cuban bulrush,Sagittaria latifolia,invasive plant cover,0.05253970812884429,0.05226342239781809,0.0013494357637503544,0.001328798188332452,-0.04813039965542312,0.0167026637206779,0.05094666211900812,0.08647449880519602,0.15738023979379206,emersed,Cuban bulrush cover,1,152,no
Cuban bulrush,Sagittaria latifolia,management,0.05890952196827275,0.09724842183803664,0.002510943454824464,0.0026632871901531518,-0.12070046984746835,-0.004205626894785389,0.058810541624671704,0.12271046767881333,0.2506294284884516,emersed,Cuban bulrush mgmt.,1,152,no
Cuban bulrush,Sagittaria latifolia,interaction,-0.052311663512999915,0.07576180031644238,0.001956161272695154,0.0019176068266316718,-0.20450132368860496,-0.10238587691610512,-0.05394795888292443,-0.00356080103536083,0.09780882318132747,emersed,interaction,1,152,no
Cuban bulrush,Sagittaria subulata/graminea/gracillima,intercept,-1.4127447755745937,0.14947690170361252,0.0038594770062718295,0.003893909210458728,-1.7054822840013997,-1.5087332886972868,-1.4178782828378402,-1.315485087886575,-1.1278138475435533,emersed,intercept,1,153,yes
Cuban bulrush,Sagittaria subulata/graminea/gracillima,invasive plant cover,-0.2313853536899481,0.11102549688839275,0.00286666600302099,0.0038638787933454786,-0.4482626331649866,-0.3066413390997038,-0.22770003624307839,-0.1529997379902274,-0.026760245396923475,emersed,Cuban bulrush cover,1,153,yes
Cuban bulrush,Sagittaria subulata/graminea/gracillima,management,-0.2143442301614251,0.11012531282084935,0.0028434233503402107,0.00291892101504997,-0.43360426457064993,-0.2920281935879466,-0.2126467430677157,-0.14196779493059766,0.004365384508007251,emersed,Cuban bulrush mgmt.,1,153,no
Cuban bulrush,Sagittaria subulata/graminea/gracillima,interaction,0.07893674491031283,0.13200513382665977,0.0034083578994968974,0.004718279435070675,-0.16768643434099562,-0.017992353430070898,0.08164357717634815,0.16332926098720046,0.3378679774357679,emersed,interaction,1,153,no
Cuban bulrush,Salix spp.,intercept,1.6553176301267047,0.08465743846396018,0.0021858456620233134,0.0026209569257129436,1.4935860757002304,1.5980187074402439,1.653688480498969,1.7104467746277638,1.826691951200384,emersed,intercept,1,154,yes
Cuban bulrush,Salix spp.,invasive plant cover,-0.03352291671522713,0.0567090368329566,0.0014642210348900261,0.0014534622967365875,-0.13684940337146698,-0.07286490855766774,-0.03558985449125755,0.003045690652209177,0.08338729406805342,emersed,Cuban bulrush cover,1,154,no
Cuban bulrush,Salix spp.,management,0.11365836838060203,0.11804779948093057,0.0030479810763071775,0.0030994381192917565,-0.11066070027776187,0.03412157895803147,0.11574215152232328,0.19488740524416603,0.3526669738648056,emersed,Cuban bulrush mgmt.,1,154,no
Cuban bulrush,Salix spp.,interaction,-0.06158754622506586,0.07261698885204008,0.0018749625898378728,0.0018752840067149106,-0.20325355261788658,-0.11051419571481363,-0.06066797203261817,-0.01179854818710998,0.07977227399642586,emersed,interaction,1,154,no
Cuban bulrush,Saururus cernuus,intercept,-1.6251414481406088,0.15010977135946288,0.003875817630521352,0.0067384400612814635,-1.927066483289744,-1.7223828223299744,-1.6219856458846436,-1.5324303120250649,-1.3342115368887288,emersed,intercept,1,155,yes
Cuban bulrush,Saururus cernuus,invasive plant cover,0.10594330755829665,0.0592327857931027,0.0015293839528410535,0.0015701712247201546,-0.006274237670618546,0.06492548712871803,0.10438574076055432,0.1452430192676743,0.22503953751404276,emersed,Cuban bulrush cover,1,155,no
Cuban bulrush,Saururus cernuus,management,0.2167711116320572,0.10856995176053245,0.002803264100447232,0.0030765819398409864,0.0011990340923317528,0.14143816127921943,0.22006645053637464,0.29112708334139437,0.42577868285243947,emersed,Cuban bulrush mgmt.,1,155,yes
Cuban bulrush,Saururus cernuus,interaction,-0.22052286233344043,0.08257588850277284,0.0021321002731301314,0.0025369588807264034,-0.3902220384243854,-0.27784595843059257,-0.2172610251218443,-0.163957007142154,-0.06722210191841294,emersed,interaction,1,155,yes
Cuban bulrush,Spartina bakeri,intercept,-0.47951281578443833,0.10915840099834087,0.002818457794434702,0.0027191281539506503,-0.6998576977877748,-0.5543599589738563,-0.47665051932084646,-0.40343568871621815,-0.2770962077038416,emersed,intercept,1,156,yes
Cuban bulrush,Spartina bakeri,invasive plant cover,-0.12150427155893323,0.06866990686600112,0.0017730493711842446,0.0018584486327180147,-0.25444322258826524,-0.17039453516751074,-0.12332276136231556,-0.07344018682530862,0.010731356120266192,emersed,Cuban bulrush cover,1,156,no
Cuban bulrush,Spartina bakeri,management,-0.14427791659177316,0.09628359810705589,0.0024860318132103694,0.0024101328531127707,-0.33601243325599633,-0.20811538740800806,-0.1425716579402897,-0.08027580837635391,0.0429518343906792,emersed,Cuban bulrush mgmt.,1,156,no
Cuban bulrush,Spartina bakeri,interaction,0.05299804461632985,0.09380561544414664,0.0024220505759727814,0.0026526411020268573,-0.1444699353334165,-0.008276192899735694,0.05446721967915927,0.11682254426995733,0.23202732940146012,emersed,interaction,1,156,no
Cuban bulrush,Thalia geniculata,intercept,-1.4051860422268134,0.3744418824615079,0.009668047832639833,0.01816230806335511,-2.0442548792510538,-1.6949680482887668,-1.471373876193357,-1.0304993362080679,-0.7968150448255907,emersed,intercept,1,157,yes
Cuban bulrush,Thalia geniculata,invasive plant cover,-0.13770237879156827,0.07386074173294888,0.001907076151134921,0.002467766005485449,-0.28267564623570474,-0.1849185575320058,-0.13533279736930198,-0.0890721449223858,-0.0017480911007981643,emersed,Cuban bulrush cover,1,157,yes
Cuban bulrush,Thalia geniculata,management,0.03625300013471489,0.1187223093561063,0.003065396846396564,0.0031870295972129155,-0.18759670207133405,-0.04754654802708606,0.030872896411344643,0.11194285089331939,0.29130592842814995,emersed,Cuban bulrush mgmt.,1,157,no
Cuban bulrush,Thalia geniculata,interaction,-0.019748028345661806,0.12611323737239877,0.0032562297871973553,0.004541067780679007,-0.2716912187455815,-0.10650118903270031,-0.019471008463512386,0.0701832939085347,0.22140077549583279,emersed,interaction,1,157,no
Cuban bulrush,Typha spp.,intercept,1.884668894520785,0.11681939508582412,0.0030162638112094754,0.004146031545150638,1.658957766771169,1.808253314278636,1.8827379705002336,1.9620026210283854,2.114901628109507,emersed,intercept,1,158,yes
Cuban bulrush,Typha spp.,invasive plant cover,0.16510011296857513,0.09606035203668198,0.0024802676244592733,0.0034606015052241045,-0.008884919523268822,0.0988884895416208,0.15680800729960315,0.22613629339634955,0.37476469543325497,emersed,Cuban bulrush cover,1,158,no
Cuban bulrush,Typha spp.,management,0.12630741186689265,0.13179284291867188,0.0034028765718223087,0.003935691875561668,-0.12924506255413246,0.0382272272678722,0.12679664692626202,0.21343038113154505,0.3904095755672933,emersed,Cuban bulrush mgmt.,1,158,no
Cuban bulrush,Typha spp.,interaction,-0.11323545299997041,0.1116739996444546,0.0028834102721823044,0.003536315394683119,-0.34093746192872043,-0.1864149345462729,-0.10941334037454331,-0.04064062905713203,0.10464360969397324,emersed,interaction,1,158,no
Cuban bulrush,Utricularia floridana,intercept,-1.9526244329964573,0.1551162863456286,0.004005085291614404,0.007131457815828431,-2.250721523422369,-2.060449301924157,-1.9615475085598288,-1.8466330714278587,-1.6448701248021456,submersed,intercept,3,359,yes
Cuban bulrush,Utricularia floridana,invasive plant cover,-0.024113373240415382,0.08202311844367367,0.002117827811575644,0.0026977884590428255,-0.18876702037720616,-0.07600728530458412,-0.02081125391248083,0.03409885921502607,0.11949457074311529,submersed,Cuban bulrush cover,3,359,no
Cuban bulrush,Utricularia floridana,management,0.08820659678084547,0.1229405319350073,0.003174310885054429,0.003522275454566033,-0.15331833950119572,0.007272864439307454,0.08777071830713522,0.1692490631142794,0.33320211882696965,submersed,Cuban bulrush mgmt.,3,359,no
Cuban bulrush,Utricularia floridana,interaction,-0.2837197607854087,0.1429130640839485,0.003689999447684039,0.0067854837900554665,-0.5711953993722622,-0.37583604996679665,-0.2779498409012181,-0.18939338324771993,-0.013680199562528635,submersed,interaction,3,359,yes
Cuban bulrush,Utricularia foliosa,intercept,-0.6450115743941819,0.11205770928656435,0.002893317612540106,0.003169658374484185,-0.8598847105273619,-0.722908821279511,-0.6448233308109355,-0.5704320915362395,-0.42318348349781587,submersed,intercept,3,360,yes
Cuban bulrush,Utricularia foliosa,invasive plant cover,0.1770667332435781,0.05395963153994253,0.0013932316954779057,0.0013941539579017325,0.07471172918170478,0.13847778555330761,0.1760439846879826,0.21482656537226089,0.2823757161512229,submersed,Cuban bulrush cover,3,360,yes
Cuban bulrush,Utricularia foliosa,management,0.11753458601850923,0.0941273216685032,0.002430356994968143,0.0024120985527886956,-0.061507428663935354,0.05416794531216772,0.11414457063012211,0.1825508494166828,0.3070281771962473,submersed,Cuban bulrush mgmt.,3,360,no
Cuban bulrush,Utricularia foliosa,interaction,-0.21080143638233,0.06806733527516326,0.001757491039609493,0.0016483690810871836,-0.34469215612738335,-0.254806974239977,-0.20975305845257927,-0.16330615428498074,-0.07985992488265484,submersed,interaction,3,360,yes
Cuban bulrush,Utricularia gibba,intercept,-0.5107578150890376,0.16157741215081842,0.004171910842556077,0.004170536555936995,-0.8048093082665138,-0.6242990284586926,-0.5160685984988655,-0.4030550674101169,-0.17958258824474171,submersed,intercept,3,361,yes
Cuban bulrush,Utricularia gibba,invasive plant cover,0.25149920994058217,0.05555516001991487,0.001434428063686789,0.0014477290533258945,0.1443078525235231,0.2150013615559562,0.25177092155809166,0.28802624498148865,0.36270040558628147,submersed,Cuban bulrush cover,3,361,yes
Cuban bulrush,Utricularia gibba,management,0.1128143658982414,0.08728318248626736,0.002253642081155309,0.002187063755466321,-0.05919910415473273,0.05386609722511653,0.1119093817718037,0.17166536348722528,0.288261077239964,submersed,Cuban bulrush mgmt.,3,361,no
Cuban bulrush,Utricularia gibba,interaction,-0.12763770485710643,0.06705519983903634,0.00173135781502132,0.0017270729512591054,-0.2567814568214013,-0.17330241382382144,-0.1275151395284253,-0.08315349804779901,0.00957312179489946,submersed,interaction,3,361,no
Cuban bulrush,Utricularia inflata,intercept,-1.6532106285664412,0.10892690515686153,0.0028124805975095965,0.0032184472820964575,-1.8749169815473903,-1.7246236600847635,-1.65344419165005,-1.580509161661098,-1.4438045551489394,submersed,intercept,3,362,yes
Cuban bulrush,Utricularia inflata,invasive plant cover,0.08731971803569166,0.059291970611693806,0.0015309120982860646,0.0015316413394337726,-0.03563659606051159,0.04943719173942331,0.08906869897214893,0.1279528060224341,0.19886782372981376,submersed,Cuban bulrush cover,3,362,no
Cuban bulrush,Utricularia inflata,management,0.13533264718425222,0.10641496308202256,0.0027476225320263365,0.002731613800124616,-0.0819156107359596,0.065008770860195,0.13259401734192178,0.21074122296579606,0.33729911387245026,submersed,Cuban bulrush mgmt.,3,362,no
Cuban bulrush,Utricularia inflata,interaction,-0.013972799419652,0.07391585039626257,0.0019084990507032254,0.0019071620455565238,-0.15968550138535037,-0.06296313411438613,-0.01335835245207198,0.03369963486424966,0.13287341258466007,submersed,interaction,3,362,no
Cuban bulrush,Utricularia purpurea,intercept,-1.8924013342090191,0.14589813268478719,0.003767073587539605,0.0062341782723167975,-2.187730148195188,-1.9846211725234373,-1.886629753057091,-1.7960527301644968,-1.6056862680447272,submersed,intercept,3,363,yes
Cuban bulrush,Utricularia purpurea,invasive plant cover,-0.11897236910677028,0.10320407103391313,0.0026647176558343526,0.003911049927009798,-0.3406125668507718,-0.18217511859468571,-0.11303642881213376,-0.04607301360408705,0.060791725431543944,submersed,Cuban bulrush cover,3,363,no
Cuban bulrush,Utricularia purpurea,management,0.1717669583479524,0.10939365520667262,0.0028245320319746623,0.0029903344457660763,-0.05148909166792923,0.09993311826100491,0.16748678574680909,0.24458442069741768,0.3845019631113539,submersed,Cuban bulrush mgmt.,3,363,no
Cuban bulrush,Utricularia purpurea,interaction,0.04524834948967819,0.11964162770056162,0.003089133543982821,0.00405203390649625,-0.19105496295462315,-0.033985676568048295,0.04150582454105831,0.12228903481863218,0.2801810615543797,submersed,interaction,3,363,no
Cuban bulrush,Vallisneria americana,intercept,-0.08747919816253091,0.16772713742532103,0.0043306960663687406,0.004203617027478951,-0.4134891689277055,-0.19855058986050989,-0.08006396000807074,0.02554103959779882,0.23405472359970764,submersed,intercept,3,364,no
Cuban bulrush,Vallisneria americana,invasive plant cover,0.006047508305842782,0.06993523611257442,0.0018057200318472282,0.0017850068084515397,-0.12580679509882178,-0.041483079363688696,0.005845842667549855,0.054996970093364995,0.1391317775041698,submersed,Cuban bulrush cover,3,364,no
Cuban bulrush,Vallisneria americana,management,0.15402996748378098,0.11828915631192757,0.0030542128828868094,0.003191620162745766,-0.06749246833335731,0.07187832437106359,0.15443062713813732,0.23035344237472585,0.3954524093569628,submersed,Cuban bulrush mgmt.,3,364,no
Cuban bulrush,Vallisneria americana,interaction,-0.2590234208688867,0.10254750274219765,0.0026477651354379394,0.0036987833166793683,-0.47041036883008147,-0.3255779941037152,-0.2556665328148048,-0.1855513450249302,-0.07034646018695354,submersed,interaction,3,364,yes
paragrass,Azolla caroliniana,intercept,-1.221206887217795,0.08542919483051421,0.0022057723257232686,0.0022026678480664744,-1.3925912283466024,-1.275629167877815,-1.2194852002625856,-1.1647512881182078,-1.052972066462997,floating,intercept,2,201,yes
paragrass,Azolla caroliniana,invasive plant cover,0.10173915626980078,0.033540887296120724,8.660219860993031e-4,8.561991828358373e-4,0.037495715288524356,0.07999836163332068,0.10053705718633836,0.12391778140708387,0.16741919685918216,floating,paragrass cover,2,201,yes
paragrass,Azolla caroliniana,management,0.3388463340294685,0.3222786467864991,0.008321198878949157,0.00854284062770178,-0.31063405818412937,0.1259608017317744,0.3361923320197898,0.5518631759577121,0.9801525333895003,floating,paragrass mgmt.,2,201,no
paragrass,Azolla caroliniana,interaction,0.022248544998392773,0.23746565817860024,0.006131336929479345,0.006309504123952228,-0.43618100694513223,-0.13983552811454233,0.02700177857105861,0.18525358548003268,0.4756938869497813,floating,interaction,2,201,no
paragrass,Bacopa caroliniana,intercept,-1.2881395531524178,0.08094317225430524,0.002089943720867483,0.0022667494138112042,-1.448623795962933,-1.3450296174430756,-1.2874427441264151,-1.2322565906460627,-1.1355161266885563,emersed,intercept,1,102,yes
paragrass,Bacopa caroliniana,invasive plant cover,0.047136661873465796,0.04866108764984809,0.0012564238805080072,0.0013108164769434277,-0.04994186192831304,0.012347143841416362,0.048620811538601434,0.08048244875927381,0.1429259899932969,emersed,paragrass cover,1,102,no
paragrass,Bacopa caroliniana,management,0.12097198449090771,0.3556540140134124,0.009182947155238435,0.010224485961316795,-0.5747591202468547,-0.11411864010089919,0.11603779384500638,0.3503697553481243,0.8143345140840118,emersed,paragrass mgmt.,1,102,no
paragrass,Bacopa caroliniana,interaction,-0.6793123057630076,0.7674074001764559,0.01981437387093163,0.05308940976991791,-2.31820417889735,-1.1871844932548352,-0.6331922619193898,-0.12317659471479352,0.6604745481101795,emersed,interaction,1,102,no
paragrass,Bacopa monnieri,intercept,-0.9230236422147938,0.10640398760742248,0.0027473391464907177,0.0027156417683684812,-1.125798078766322,-0.9921116717148858,-0.9258000196453458,-0.858281541421734,-0.7041627291070307,emersed,intercept,1,103,yes
paragrass,Bacopa monnieri,invasive plant cover,-0.04783258247197559,0.03511483333800846,9.066610981530383e-4,9.312284894294105e-4,-0.11802270168547928,-0.07083703192696247,-0.047445975798262936,-0.024093373823086968,0.021415885358897234,emersed,paragrass cover,1,103,no
paragrass,Bacopa monnieri,management,-0.057302083093515296,0.30913374473870747,0.007981798967491658,0.00794394268112299,-0.6755790462700059,-0.2738202302805798,-0.05271952614107228,0.15330253396291063,0.551207501145436,emersed,paragrass mgmt.,1,103,no
paragrass,Bacopa monnieri,interaction,0.15759166154887247,0.22998913536911259,0.005938293940621442,0.005865394473695467,-0.3001648633605374,0.010920156111621976,0.1662527537842717,0.31331574233248155,0.6021047032677747,emersed,interaction,1,103,no
paragrass,Bidens spp.,intercept,-0.4608683847684999,0.08543372724806356,0.0022058893522411797,0.0021456668711433264,-0.6299622734464555,-0.51924595532879,-0.45853959467444344,-0.4018795455059152,-0.2953029657759533,emersed,intercept,1,104,yes
paragrass,Bidens spp.,invasive plant cover,-0.042895658193083754,0.03385136894777083,8.740385878735954e-4,8.318296429853853e-4,-0.10540273586946305,-0.06597303725384006,-0.045092503154686124,-0.019621065267086187,0.023317987553621626,emersed,paragrass cover,1,104,no
paragrass,Bidens spp.,management,0.2352124088604817,0.29503609234585637,0.007617799147904101,0.00812689998286765,-0.326220369463846,0.03190394891819387,0.233892593686485,0.4290530081834852,0.8208032066051709,emersed,paragrass mgmt.,1,104,no
paragrass,Bidens spp.,interaction,-0.7477598636253887,0.46653805794527137,0.012045960858626577,0.016646339007721903,-1.7715161098106034,-1.034250513841425,-0.6817013285247002,-0.4287055809597386,0.02673235251791308,emersed,interaction,1,104,no
paragrass,Brasenia schreberi,intercept,-2.9071150359832814,0.25118046725758997,0.006485451777208288,0.018196205894305123,-3.3369168283726993,-3.0914263808557574,-2.9198116261826437,-2.7289497525928774,-2.4163851021452887,emersed,intercept,1,105,yes
paragrass,Brasenia schreberi,invasive plant cover,-0.21221159726954145,0.25689351633371044,0.0066329620700608235,0.009899225191726072,-0.7575220457504568,-0.4260794286156634,-0.12918553485998707,-0.01166772157463154,0.1309192552690372,emersed,paragrass cover,1,105,no
paragrass,Brasenia schreberi,management,-0.0862178261393774,0.4198811218729877,0.010841283949339788,0.011606645516026543,-0.9082269770780963,-0.36999979065990607,-0.09008465414487794,0.2009105200699688,0.7194160778279326,emersed,paragrass mgmt.,1,105,no
paragrass,Brasenia schreberi,interaction,-1.061107013814937,1.200851385348583,0.031005849444834446,0.11596171813514654,-3.7329936756469224,-1.7225880244537675,-0.9467673905717287,-0.20673510603275655,0.8146539130564386,emersed,interaction,1,105,no
paragrass,Cabomba caroliniana,intercept,-1.7224918200661135,0.09849771316904124,0.002543200018288078,0.0023276660010665634,-1.9053306677574726,-1.7925937069745888,-1.7286105484195646,-1.6470936056384144,-1.539145054470111,submersed,intercept,3,306,yes
paragrass,Cabomba caroliniana,invasive plant cover,-0.2161394186967511,0.09790108266808159,0.0025277950849943707,0.003414630061105338,-0.4114050394983428,-0.2822051925086706,-0.20981921838475037,-0.14514518650791197,-0.04581569515752983,submersed,paragrass cover,3,306,yes
paragrass,Cabomba caroliniana,management,-0.4863451693272701,0.435604090495289,0.011247249253520551,0.013686491107880137,-1.3408926203465585,-0.7699923240373863,-0.4794746704254559,-0.196550208928302,0.35234668601993224,submersed,paragrass mgmt.,3,306,no
paragrass,Cabomba caroliniana,interaction,-1.3411968786440516,1.2822251898939279,0.0331069120436455,0.1294093138918733,-4.227080095658433,-2.0906460603007777,-1.283220116879309,-0.45823082821443073,0.7894347646290955,submersed,interaction,3,306,no
paragrass,Carex spp.,intercept,-1.6439087200425841,0.06685006734408103,0.0017260613167764676,0.002021789683299769,-1.7810721664337532,-1.6877741698430835,-1.6429002614082984,-1.597048032215076,-1.5157652614316928,emersed,intercept,1,107,yes
paragrass,Carex spp.,invasive plant cover,-0.07630448749558741,0.05147202337123388,0.0013290019287492518,0.0013907840330261525,-0.1773551221749624,-0.11196166662618351,-0.07517389168970295,-0.04070984937254915,0.023143033620939092,emersed,paragrass cover,1,107,no
paragrass,Carex spp.,management,-0.20033944370981466,0.3563700581535805,0.009201435335438574,0.009269296735149113,-0.9118626032125697,-0.42855502358594655,-0.17233148037156962,0.035582043599081015,0.45950745025548095,emersed,paragrass mgmt.,1,107,no
paragrass,Carex spp.,interaction,-0.9424268070582618,0.8691489420945332,0.02244132918737281,0.0642979165982234,-3.016485506006938,-1.3634781935588935,-0.7959006284148111,-0.3203225944238803,0.2663450446057827,emersed,interaction,1,107,no
paragrass,Cephalanthus occidentalis,intercept,0.6783062418511695,0.06400391520798969,0.001652573984617438,0.0017363064626025547,0.5560588681321035,0.6349396208401316,0.6781918077413179,0.7197155362899001,0.8091141174742038,emersed,intercept,1,108,yes
paragrass,Cephalanthus occidentalis,invasive plant cover,-0.03381999762050257,0.03614334211709432,9.332170806385561e-4,9.35959788864859e-4,-0.10577399433059512,-0.0587124729707539,-0.03359655362430348,-0.008749053610933873,0.03643422725143551,emersed,paragrass cover,1,108,no
paragrass,Cephalanthus occidentalis,management,0.18173968789955358,0.3712265896944476,0.00958502933037313,0.010209501594660388,-0.5512890627610098,-0.057875785634409274,0.18112519151722306,0.43045840841486754,0.9099183526122445,emersed,paragrass mgmt.,1,108,no
paragrass,Cephalanthus occidentalis,interaction,0.8615928887303885,0.549788121257036,0.014195468250474429,0.025037785137436985,-0.01606782293790336,0.4666159187497162,0.794572277367035,1.1952570895327177,2.2073915332404543,emersed,interaction,1,108,no
paragrass,Ceratophyllum demersum,intercept,-0.35986607464938736,0.07882843712031305,0.0020353414944968735,0.0020358127192484114,-0.5172081205268529,-0.412238833741015,-0.3594482912620057,-0.3075409809521912,-0.20689463165016153,submersed,intercept,3,309,yes
paragrass,Ceratophyllum demersum,invasive plant cover,0.057469807066722015,0.03902078484072422,0.001007512332293785,9.327866961612419e-4,-0.019025838159622967,0.03141466001426858,0.05893769199478296,0.08410148575091918,0.13475043733905312,submersed,paragrass cover,3,309,no
paragrass,Ceratophyllum demersum,management,-0.013623411975500212,0.3484324903812091,0.008996488216826658,0.0087394663383258,-0.695857449542097,-0.2415335241682019,-0.006903921573436568,0.21137019356590936,0.6667802913357478,submersed,paragrass mgmt.,3,309,no
paragrass,Ceratophyllum demersum,interaction,0.08234265634793604,0.2504195254463628,0.0064658043441261845,0.0060428388255164365,-0.4020991814208082,-0.09982701716693002,0.08365175126203912,0.26504169412265044,0.559365816853018,submersed,interaction,3,309,no
paragrass,Chara spp.,intercept,-1.1519099317676005,0.062165249843744434,0.0016050998490509693,0.001608079893543674,-1.2780262202053214,-1.1933723249622679,-1.1498681887040476,-1.1096458440071546,-1.0343836293963753,submersed,intercept,3,310,yes
paragrass,Chara spp.,invasive plant cover,-0.023372303691825122,0.04362927530303235,0.001126503044371619,0.00114689759038527,-0.11097804095453281,-0.05217953388666701,-0.022414956892230213,0.006959500573919382,0.056749830064807376,submersed,paragrass cover,3,310,no
paragrass,Chara spp.,management,-0.05573405776442666,0.33020419875763696,0.008525835750907278,0.008300877195178039,-0.6883179665742742,-0.28617733433381687,-0.05240801654982531,0.1781871927303501,0.5818976149175569,submersed,paragrass mgmt.,3,310,no
paragrass,Chara spp.,interaction,0.003986560670653893,0.36593491751849744,0.0094483989422995,0.010579142399863368,-0.7602774187755686,-0.22806384773789717,0.029131295159508352,0.26152227604298905,0.6541323839827877,submersed,interaction,3,310,no
paragrass,Cicuta maculata,intercept,-1.761106877269631,0.08898366665847325,0.002297548393684927,0.002995384297265873,-1.942024298097145,-1.817140949825857,-1.7615112792194614,-1.7019691660574674,-1.5929116869754005,emersed,intercept,1,111,yes
paragrass,Cicuta maculata,invasive plant cover,-0.29711399539487643,0.07668233857552874,0.001979929468341742,0.0027351230224441055,-0.45005598933088686,-0.3447551150554987,-0.2952089190739947,-0.24836020515914548,-0.15249895135517744,emersed,paragrass cover,1,111,yes
paragrass,Cicuta maculata,management,7.286744380111983e-4,0.3507961776308976,0.009057518359184568,0.01067982167801519,-0.67506301315022,-0.21843849354830353,-0.008826051398083845,0.22290298522766694,0.6844992654046812,emersed,paragrass mgmt.,1,111,no
paragrass,Cicuta maculata,interaction,-1.3460147184503366,1.0398683547713732,0.02684928546851756,0.10345977699546363,-4.038741306006772,-1.9358422946504634,-1.2175324874107636,-0.5463810932664824,0.18470230472791943,emersed,interaction,1,111,no
paragrass,Cladium jamaicense,intercept,-0.19301512208366076,0.09524591872304529,0.002459239046723864,0.002309536562778245,-0.3744048818357662,-0.2547970722918409,-0.19445420284676163,-0.128670209332178,4.601003100373137e-4,emersed,intercept,1,112,no
paragrass,Cladium jamaicense,invasive plant cover,-0.17381417841358998,0.06289550319735261,0.0016239549095645469,0.0014642973286148992,-0.29740265583604586,-0.21681230611239916,-0.17444338351205416,-0.13050916661731568,-0.054045385849109936,emersed,paragrass cover,1,112,yes
paragrass,Cladium jamaicense,management,0.8081929687246192,0.3722251499546551,0.009610812045426251,0.010975350637226851,0.13516924570751987,0.5605482378415803,0.7796561696394746,1.0430703363578142,1.5698396702120423,emersed,paragrass mgmt.,1,112,yes
paragrass,Cladium jamaicense,interaction,-0.3553652191045187,0.5630846910638945,0.014538784206632079,0.021271470230470498,-1.537110357343273,-0.7335032389357968,-0.29192588863164004,0.044902058103230086,0.5925528699573912,emersed,interaction,1,112,no
