TaxonName,effect,component,group,term,estimate,std.error,statistic,p.value
Decodon verticillatus,fixed,cond,NA,Time:LatitudeC,0.1147994176951416,0.03987853893004031,2.8787267732284887,0.003992840971996361
Decodon verticillatus,ran_pars,cond,AreaOfInterestID,sd__(Intercept),6.619828205029461,NA,NA,NA
Echinochloa spp.,fixed,cond,NA,(Intercept),-1.012872966225301,0.13010902226270543,-7.784801919271912,6.982251308630824e-15
Echinochloa spp.,fixed,cond,NA,Time,-0.051355657824257814,0.01784637342746194,-2.877652315917132,0.0040064644204204965
Echinochloa spp.,fixed,cond,NA,Time:HydrPACc,0.005237216400263178,0.0020597740187203134,2.542616982574103,0.011002576369849772
Echinochloa spp.,fixed,cond,NA,Time:FloatPACc,0.0063186369570689595,0.009705104752609087,0.6510632412669507,0.5150056639290181
Echinochloa spp.,fixed,cond,NA,Time:TrtAreaConC,-0.017180382563873917,0.00537356815993127,-3.1972019433905645,0.0013876773934776753
Echinochloa spp.,fixed,cond,NA,Time:TrtAreaSysC,-0.0063871434862816856,0.0027301524888888747,-2.3394823227918464,0.019310485390957338
Echinochloa spp.,fixed,cond,NA,Time:TrtAreaNonC,0.0013415398638605507,7.903286624262143e-4,1.6974455408743294,0.08961245883376827
Echinochloa spp.,fixed,cond,NA,Time:TrtFreqConC,0.0020570299630903485,6.508253233742494e-4,3.1606483171637096,0.0015741843765933357
Echinochloa spp.,fixed,cond,NA,Time:TrtFreqSysC,2.892666257451023e-4,5.423578592066191e-4,0.533350113462451,0.5937912436016521
Echinochloa spp.,fixed,cond,NA,Time:TrtFreqNonC,0.0033793164826213594,0.0015608304120744208,2.165076011128,0.03038186472869283
Echinochloa spp.,fixed,cond,NA,Time:TrtMonthStd,-0.016069229133987128,0.01336610654721539,-1.2022370970351788,0.22927168021701333
Echinochloa spp.,fixed,cond,NA,Time:LatitudeC,-0.11523693830082024,0.018880080872895395,-6.103625248038878,1.036892438546524e-9
Echinochloa spp.,ran_pars,cond,AreaOfInterestID,sd__(Intercept),1.5565216471302377,NA,NA,NA
Echinodorus spp.,fixed,cond,NA,(Intercept),-9.325425733226199,1.1967565059803,-7.792249874244432,6.582639096549363e-15
Echinodorus spp.,fixed,cond,NA,Time,-0.181684577044047,0.11168117107185584,-1.6268147557939814,0.10377644676163462
Echinodorus spp.,fixed,cond,NA,Time:HydrPACc,0.0014451990638888997,0.008806774009967374,0.16410084580951495,0.8696517559804984
Echinodorus spp.,fixed,cond,NA,Time:FloatPACc,-0.11452148237299999,0.1245486861857445,-0.9194916934106352,0.35783844843345713
Echinodorus spp.,fixed,cond,NA,Time:TrtAreaConC,-0.025926864241805753,0.040002244648200826,-0.6481352351554067,0.5168974862189231
Echinodorus spp.,fixed,cond,NA,Time:TrtAreaSysC,0.0032501631639451673,0.008318598348405303,0.3907104331546711,0.6960112861323214
Echinodorus spp.,fixed,cond,NA,Time:TrtAreaNonC,0.003561380360322294,0.0030229114796942766,1.1781292254983515,0.23874509244355946
Echinodorus spp.,fixed,cond,NA,Time:TrtFreqConC,0.0010648622573984445,0.004897424127204262,0.21743313009860363,0.8278708146462829
Echinodorus spp.,fixed,cond,NA,Time:TrtFreqSysC,-8.364931340335653e-4,0.003615717371898319,-0.2313491481759236,0.817043567408794
Echinodorus spp.,fixed,cond,NA,Time:TrtFreqNonC,7.724496747774956e-4,0.009980669015346812,0.07739457881928913,0.9383096533243638
Echinodorus spp.,fixed,cond,NA,Time:TrtMonthStd,0.04399111807812854,0.07838733822861312,0.5612018352993495,0.5746599519596869
Echinodorus spp.,fixed,cond,NA,Time:LatitudeC,-0.0317393498144243,0.08086644233796977,-0.39249098756903644,0.6946954691370515
Echinodorus spp.,ran_pars,cond,AreaOfInterestID,sd__(Intercept),6.31867894162839,NA,NA,NA
"Eleocharis spp., emersed",fixed,cond,NA,(Intercept),0.0514900547105439,0.1934346921305021,0.26618831474038673,0.790094181967853
"Eleocharis spp., emersed",fixed,cond,NA,Time,0.09191598615274803,0.020248065841723478,4.539494629820124,5.638921646274747e-6
"Eleocharis spp., emersed",fixed,cond,NA,Time:HydrPACc,0.0031538512515105932,0.0030218353705419856,1.0436873174017185,0.2966300794794252
"Eleocharis spp., emersed",fixed,cond,NA,Time:FloatPACc,-0.0635025332873375,0.016528845549508328,-3.8419218751321966,1.2207469532966948e-4
"Eleocharis spp., emersed",fixed,cond,NA,Time:TrtAreaConC,-0.011230066399766214,0.004864486367516564,-2.3085821505754223,0.020966779373373656
"Eleocharis spp., emersed",fixed,cond,NA,Time:TrtAreaSysC,6.357958572461923e-4,0.002105014629559544,0.30203868814879786,0.7626225705057801
"Eleocharis spp., emersed",fixed,cond,NA,Time:TrtAreaNonC,9.201031017121201e-4,0.0010126989199293148,0.9085653036702579,0.3635796281857561
"Eleocharis spp., emersed",fixed,cond,NA,Time:TrtFreqConC,0.0025004999397762544,6.900590997887264e-4,3.6236025878679468,2.90527894111172e-4
"Eleocharis spp., emersed",fixed,cond,NA,Time:TrtFreqSysC,-6.912895757334223e-4,6.757920148323101e-4,-1.0229324415810945,0.30633978940068834
"Eleocharis spp., emersed",fixed,cond,NA,Time:TrtFreqNonC,6.677103991919778e-4,0.0024508871123958115,0.27243621128648066,0.7852866327036679
"Eleocharis spp., emersed",fixed,cond,NA,Time:TrtMonthStd,-0.0325169600174116,0.0153105816939692,-2.1238226389673978,0.03368497719587886
"Eleocharis spp., emersed",fixed,cond,NA,Time:LatitudeC,-0.06504021409121641,0.021186257074870263,-3.0699247092759396,0.002141127394791555
"Eleocharis spp., emersed",ran_pars,cond,AreaOfInterestID,sd__(Intercept),2.7336526718929104,NA,NA,NA
"Eleocharis spp., sub/floating",fixed,cond,NA,(Intercept),0.7789834406291064,0.136210678970004,5.718960117661937,1.0717794538824157e-8
"Eleocharis spp., sub/floating",fixed,cond,NA,Time,-0.0041226354713933535,0.016766235885725254,-0.24588914885203056,0.8057680439623341
"Eleocharis spp., sub/floating",fixed,cond,NA,Time:HydrPACc,0.007904234699058694,0.0024273774084785584,3.256285846383049,0.0011288004734274818
"Eleocharis spp., sub/floating",fixed,cond,NA,Time:FloatPACc,-0.0577462577087602,0.01660485268794486,-3.4776735930144107,5.057854246943047e-4
"Eleocharis spp., sub/floating",fixed,cond,NA,Time:TrtAreaConC,-0.004762079081790701,0.0040045228542650605,-1.1891751539684177,0.23437074947986594
"Eleocharis spp., sub/floating",fixed,cond,NA,Time:TrtAreaSysC,-0.0033953011066688073,0.0015427460876016182,-2.200816540035571,0.02774901418661392
"Eleocharis spp., sub/floating",fixed,cond,NA,Time:TrtAreaNonC,-0.001688862349741468,8.10206526970103e-4,-2.08448376250095,0.03711618569574832
"Eleocharis spp., sub/floating",fixed,cond,NA,Time:TrtFreqConC,-3.486722425117033e-4,5.603971778662726e-4,-0.6221877202152984,0.5338184396517551
"Eleocharis spp., sub/floating",fixed,cond,NA,Time:TrtFreqSysC,-1.3486480309366536e-4,5.374041632371796e-4,-0.25095600726513856,0.8018481220308092
"Eleocharis spp., sub/floating",fixed,cond,NA,Time:TrtFreqNonC,0.005019882888880052,0.0018408285515150327,2.7269692686744804,0.0063918991835903455
"Eleocharis spp., sub/floating",fixed,cond,NA,Time:TrtMonthStd,-0.005850308957838404,0.012339621922165664,-0.4741076343132924,0.635423154827189
"Eleocharis spp., sub/floating",fixed,cond,NA,Time:LatitudeC,-0.033476318127196196,0.016601321205012978,-2.0164851769199914,0.043749266699525946
"Eleocharis spp., sub/floating",ran_pars,cond,AreaOfInterestID,sd__(Intercept),1.7498905309486426,NA,NA,NA
Filamentous algae,fixed,cond,NA,(Intercept),0.8603637163300795,0.14671726637256285,5.864093147328251,4.515939295909177e-9
Filamentous algae,fixed,cond,NA,Time,0.024249980953511985,0.01871264901729549,1.295913845821536,0.1950051684975647
Filamentous algae,fixed,cond,NA,Time:HydrPACc,0.014825953204173405,0.004636213082731786,3.1978584546501345,0.0013845222026742444
Filamentous algae,fixed,cond,NA,Time:FloatPACc,-0.019429334438969086,0.01137353293222906,-1.7082936810173017,0.08758186321845515
Filamentous algae,fixed,cond,NA,Time:TrtAreaConC,-0.014266266101814962,0.00445951793589851,-3.1990601466076565,0.001378764007653483
Filamentous algae,fixed,cond,NA,Time:TrtAreaSysC,-8.331212659027929e-4,0.0016858033051520024,-0.49419838207499156,0.6211660822829987
Filamentous algae,fixed,cond,NA,Time:TrtAreaNonC,6.09226403881385e-4,8.351351812298684e-4,0.7294943592056592,0.46569931701100775
Filamentous algae,fixed,cond,NA,Time:TrtFreqConC,0.002315821195082425,6.193814365572332e-4,3.738925738483017,1.848083053259724e-4
Filamentous algae,fixed,cond,NA,Time:TrtFreqSysC,-7.087955256952833e-4,5.682483809027239e-4,-1.247333999560694,0.21227505580131975
Filamentous algae,fixed,cond,NA,Time:TrtFreqNonC,9.805175469153886e-4,0.0017133879694797931,0.5722682570329278,0.5671402512961603
Filamentous algae,fixed,cond,NA,Time:TrtMonthStd,-0.014515391821496769,0.01303375972007072,-1.1136764934483547,0.2654179972219813
Filamentous algae,fixed,cond,NA,Time:LatitudeC,0.016229654377426215,0.01757873169423706,0.9232551392059121,0.35587426020494034
Filamentous algae,ran_pars,cond,AreaOfInterestID,sd__(Intercept),1.9022807598294025,NA,NA,NA
Fuirena spp.,fixed,cond,NA,(Intercept),-0.8467867231778106,0.2908020036564528,-2.9119012679781466,0.0035923616464993793
Fuirena spp.,fixed,cond,NA,Time,-0.08393608775940287,0.02429867678833064,-3.4543480902512727,5.516248850656219e-4
Fuirena spp.,fixed,cond,NA,Time:HydrPACc,0.010340043136417572,0.0030875169424474536,3.3489834482401544,8.110864095419586e-4
Fuirena spp.,fixed,cond,NA,Time:FloatPACc,-0.032582867360548586,0.027414430038868315,-1.1885298112837814,0.234624742049079
Fuirena spp.,fixed,cond,NA,Time:TrtAreaConC,-0.03627825369524552,0.00878759802503654,-4.128346971707854,3.6538048120797306e-5
Fuirena spp.,fixed,cond,NA,Time:TrtAreaSysC,-0.00316713760159407,0.002598967889257058,-1.218613594529415,0.22299088679653026
Fuirena spp.,fixed,cond,NA,Time:TrtAreaNonC,0.003843789727122281,0.0016068407079361335,2.3921411177461023,0.01675040061263989
Fuirena spp.,fixed,cond,NA,Time:TrtFreqConC,-6.690354404143294e-4,8.993697926166806e-4,-0.7438936085097959,0.4569408424099706
Fuirena spp.,fixed,cond,NA,Time:TrtFreqSysC,-0.0020784026376774027,8.484512136673506e-4,-2.44964307222062,0.014299788669459846
Fuirena spp.,fixed,cond,NA,Time:TrtFreqNonC,0.003481952069096879,0.0022387045062788992,1.5553424131371696,0.11986454121257252
Fuirena spp.,fixed,cond,NA,Time:TrtMonthStd,-0.008355937610091606,0.020745487746571464,-0.40278337690433735,0.6871075910176763
Fuirena spp.,fixed,cond,NA,Time:LatitudeC,-0.06331648497411305,0.02978131072862759,-2.126047626011619,0.03349929416488251
Fuirena spp.,ran_pars,cond,AreaOfInterestID,sd__(Intercept),3.9688995293304954,NA,NA,NA
Hydrocotyle spp.,fixed,cond,NA,(Intercept),3.5913620616784274,0.2748275142617937,13.06769473691556,5.0368889139353926e-39
Hydrocotyle spp.,fixed,cond,NA,Time,0.12879733774515606,0.04215873821895217,3.055056749474919,0.002250179403665415
Hydrocotyle spp.,fixed,cond,NA,Time:HydrPACc,0.008268111382429505,0.00508567884595661,1.6257635672380495,0.10399996147995182
Hydrocotyle spp.,fixed,cond,NA,Time:FloatPACc,-0.01730502705232955,0.01571736647305666,-1.1010131425003369,0.2708909372558389
Hydrocotyle spp.,fixed,cond,NA,Time:TrtAreaConC,-0.010994067716044439,0.005934391891415063,-1.852602240837669,0.06393939104556913
Hydrocotyle spp.,fixed,cond,NA,Time:TrtAreaSysC,-0.0019354529008504965,0.0021649367138974807,-0.8939997591736294,0.3713220200099964
Hydrocotyle spp.,fixed,cond,NA,Time:TrtAreaNonC,-0.0018860787734025295,0.001924921400008486,-0.9798211882283686,0.3271743912734656
Hydrocotyle spp.,fixed,cond,NA,Time:TrtFreqConC,0.0019171371897772757,8.033386040400369e-4,2.3864621719109236,0.017011357367113285
Hydrocotyle spp.,fixed,cond,NA,Time:TrtFreqSysC,-0.001157434626951777,8.894640712299994e-4,-1.3012719281074652,0.1931653924445157
Hydrocotyle spp.,fixed,cond,NA,Time:TrtFreqNonC,0.030376921654339174,0.009934753755869804,3.057642131934213,0.002230858188029392
Hydrocotyle spp.,fixed,cond,NA,Time:TrtMonthStd,0.0329379621035531,0.018026093302027313,1.8272379684093123,0.06766399742248955
Hydrocotyle spp.,fixed,cond,NA,Time:LatitudeC,-0.07621897519753437,0.026357557291216766,-2.891731367797619,0.003831253782897265
Hydrocotyle spp.,ran_pars,cond,AreaOfInterestID,sd__(Intercept),2.0924996923672063,NA,NA,NA
Hymenocallis spp.,fixed,cond,NA,(Intercept),-10.98209717292522,1.1424338679907273,-9.61289531116593,7.053710146487445e-22
Hymenocallis spp.,fixed,cond,NA,Time,0.08167069882321307,0.09373468636692373,0.8712964430639233,0.3835923121170216
Hymenocallis spp.,fixed,cond,NA,Time:HydrPACc,0.0049609539971491885,0.005197750001078589,0.9544425946072315,0.33985965409632923
Hymenocallis spp.,fixed,cond,NA,Time:FloatPACc,0.06576867957028301,0.03399752748628237,1.9345136082857777,0.05305001055031616
Hymenocallis spp.,fixed,cond,NA,Time:TrtAreaConC,-0.062000759114515316,0.03641583010909617,-1.7025771190378105,0.0886472350398993
Hymenocallis spp.,fixed,cond,NA,Time:TrtAreaSysC,-0.007809761307471849,0.019512861400182446,-0.4002366002250612,0.688982259430815
Hymenocallis spp.,fixed,cond,NA,Time:TrtAreaNonC,-3.674540655421644e-4,0.003236750279190361,-0.11352561484418228,0.9096138566416844
Hymenocallis spp.,fixed,cond,NA,Time:TrtFreqConC,0.0021750499701045233,0.002333897042199306,0.9319391261813778,0.35136798578702405
Hymenocallis spp.,fixed,cond,NA,Time:TrtFreqSysC,-0.0030224569160467725,0.002357036806704963,-1.2823121418591839,0.19973317033962956
Hymenocallis spp.,fixed,cond,NA,Time:TrtFreqNonC,0.0021627922196255788,0.0027355448050362103,0.7906257706486185,0.42916240388010074
Hymenocallis spp.,fixed,cond,NA,Time:TrtMonthStd,-0.0030101289791874307,0.038249234520972814,-0.07869775740314273,0.9372730292824942
Hymenocallis spp.,fixed,cond,NA,Time:LatitudeC,0.15445333200080033,0.053025623650597625,2.912805571482601,0.0035819755013517455
Hymenocallis spp.,ran_pars,cond,AreaOfInterestID,sd__(Intercept),7.6756665039298735,NA,NA,NA
Hypericum spp.,fixed,cond,NA,(Intercept),-6.57317613305791,0.8657609113053271,-7.592368802083459,3.141094645478926e-14
Hypericum spp.,fixed,cond,NA,Time,0.09937727234612619,0.038986487079544614,2.5490183853540205,0.010802660506321303
Hypericum spp.,fixed,cond,NA,Time:HydrPACc,-0.018149263202867322,0.005570662136831298,-3.2580082505579813,0.0011219714426461676
Hypericum spp.,fixed,cond,NA,Time:FloatPACc,0.02466730540381581,0.021179731535369405,1.1646656315082313,0.24415436592315645
Hypericum spp.,fixed,cond,NA,Time:TrtAreaConC,-0.016115139971126093,0.0145250192953534,-1.1094745998913322,0.26722549598971435
Hypericum spp.,fixed,cond,NA,Time:TrtAreaSysC,-0.00886556397270393,0.009679053435809163,-0.9159536138011592,0.35969122475285925
Hypericum spp.,fixed,cond,NA,Time:TrtAreaNonC,-5.03432802878759e-4,0.001659366214652991,-0.30338860610346796,0.7615937277643321
Hypericum spp.,fixed,cond,NA,Time:TrtFreqConC,-1.719187668382843e-4,0.0010128962391739518,-0.16972988958719934,0.8652225666252902
Hypericum spp.,fixed,cond,NA,Time:TrtFreqSysC,-2.626953846909279e-4,0.001032983308737277,-0.2543074824820237,0.7992580196036241
Hypericum spp.,fixed,cond,NA,Time:TrtFreqNonC,0.003190110329918441,0.0023882079906033206,1.3357757542350992,0.1816225800810401
Hypericum spp.,fixed,cond,NA,Time:TrtMonthStd,-0.030688398856806767,0.02281561265987131,-1.345061354007921,0.17860542202245921
Hypericum spp.,fixed,cond,NA,Time:LatitudeC,0.016692758147398266,0.032858242989409696,0.5080234555687713,0.6114368939836388
Hypericum spp.,ran_pars,cond,AreaOfInterestID,sd__(Intercept),4.81402875935365,NA,NA,NA
Juncus effusus,fixed,cond,NA,(Intercept),-0.38832564266269387,0.17414180325476963,-2.2299392529809343,0.025751476013830998
Juncus effusus,fixed,cond,NA,Time,-0.16233613446725018,0.02020642375864594,-8.033887461050087,9.443181878236066e-16
Juncus effusus,fixed,cond,NA,Time:HydrPACc,0.0013789941863691733,0.0023036975151754678,0.5986003706151232,0.5494394088616943
Juncus effusus,fixed,cond,NA,Time:FloatPACc,-0.058728951067284145,0.024174623065442987,-2.4293636723228045,0.015125352018049133
Juncus effusus,fixed,cond,NA,Time:TrtAreaConC,-0.032286327815079265,0.006624288842016856,-4.87393116228447,1.093991236081481e-6
Juncus effusus,fixed,cond,NA,Time:TrtAreaSysC,0.003278094720975114,0.0021701482661581773,1.5105395203150516,0.13090581305896123
Juncus effusus,fixed,cond,NA,Time:TrtAreaNonC,9.089358610978673e-4,9.019873886609336e-4,1.0077035139562753,0.3135968175558941
Juncus effusus,fixed,cond,NA,Time:TrtFreqConC,0.0023529451787948717,8.195683364553589e-4,2.8709566660071113,0.004092316205994438
Juncus effusus,fixed,cond,NA,Time:TrtFreqSysC,-6.112069075128188e-4,6.985261585840309e-4,-0.8749950162951445,0.38157661739456644
Juncus effusus,fixed,cond,NA,Time:TrtFreqNonC,0.0017541580518416677,0.0014795184665486571,1.1856276832648633,0.2357693647711628
Juncus effusus,fixed,cond,NA,Time:TrtMonthStd,-0.008826561796254703,0.016029087515911936,-0.5506590308083759,0.5818674343888647
Juncus effusus,fixed,cond,NA,Time:LatitudeC,7.051864821802718e-4,0.01895146487153563,0.03721013056037873,0.9703174611883739
Juncus effusus,ran_pars,cond,AreaOfInterestID,sd__(Intercept),2.3977163943214044,NA,NA,NA
Juncus repens,fixed,cond,NA,(Intercept),-9.959287543658643,1.2020829302399108,-8.285025344857843,1.1808393549375437e-16
Juncus repens,fixed,cond,NA,Time,-0.09509839384933934,0.10389054989290336,-0.9153709740430914,0.3599969109302104
Juncus repens,fixed,cond,NA,Time:HydrPACc,0.008238270629848816,0.005447650784901518,1.512261147994593,0.13046744066285407
Juncus repens,fixed,cond,NA,Time:FloatPACc,0.0648263995328238,0.040638531913114166,1.595195408914468,0.11066854511118585
Juncus repens,fixed,cond,NA,Time:TrtAreaConC,-0.05966116047425749,0.04616815004569992,-1.2922579833760157,0.1962678174716184
Juncus repens,fixed,cond,NA,Time:TrtAreaSysC,-0.002100507500051894,0.008254467979393026,-0.2544691560129294,0.7991331298972957
Juncus repens,fixed,cond,NA,Time:TrtAreaNonC,0.006728250238981695,0.0028766254468462196,2.3389385803974565,0.019338612434832356
Juncus repens,fixed,cond,NA,Time:TrtFreqConC,-0.0047239690917616605,0.002523791813230048,-1.8717744732342796,0.06123781126559505
Juncus repens,fixed,cond,NA,Time:TrtFreqSysC,0.0034244567426674434,0.0028404977403140626,1.2055833363517532,0.22797818752184965
Juncus repens,fixed,cond,NA,Time:TrtFreqNonC,0.0011404577987338548,0.0033877631084312273,0.33664036186460716,0.736388025944317
Juncus repens,fixed,cond,NA,Time:TrtMonthStd,-0.005859848906081097,0.05434696085969282,-0.10782293643262647,0.9141361483140708
Juncus repens,fixed,cond,NA,Time:LatitudeC,0.008772454680718666,0.0678163364606169,0.1293560687374068,0.897075907618974
Juncus repens,ran_pars,cond,AreaOfInterestID,sd__(Intercept),6.75496245697608,NA,NA,NA
Juncus roemerianus,fixed,cond,NA,(Intercept),-10.901444027666168,1.5993258975009763,-6.816274309507649,9.343181971507003e-12
Juncus roemerianus,fixed,cond,NA,Time,-0.7455760186275217,0.28046430674324097,-2.6583632950843916,0.007852119907214126
Juncus roemerianus,fixed,cond,NA,Time:HydrPACc,-0.0649992121508177,0.03457629720861235,-1.8798777601503132,0.06012473955535197
Juncus roemerianus,fixed,cond,NA,Time:FloatPACc,0.13258346006101132,0.06412769815925103,2.0674913316202495,0.0386878801699915
Juncus roemerianus,fixed,cond,NA,Time:TrtAreaConC,-0.14474742851023925,0.12664437347272695,-1.1429440135483857,0.2530618368913498
Juncus roemerianus,fixed,cond,NA,Time:TrtAreaSysC,0.007573095719968133,0.007454575384881352,1.015899005505686,0.3096774824984202
Juncus roemerianus,fixed,cond,NA,Time:TrtAreaNonC,0.006620651334165922,0.010524226256577245,0.6290867540051474,0.5292922618292921
Juncus roemerianus,fixed,cond,NA,Time:TrtFreqConC,0.008228228829401872,0.005681046739752042,1.4483649239895193,0.1475150190995265
Juncus roemerianus,fixed,cond,NA,Time:TrtFreqSysC,0.0018981112094818072,0.005581352602487563,0.34008086294992984,0.7337956329537911
Juncus roemerianus,fixed,cond,NA,Time:TrtFreqNonC,-0.030208486430194765,0.024685723426978216,-1.2237229554788296,0.22105675693508076
Juncus roemerianus,fixed,cond,NA,Time:TrtMonthStd,-0.089685865359057,0.11506397944285286,-0.7794434521847905,0.4357185359120339
Juncus roemerianus,fixed,cond,NA,Time:LatitudeC,0.3130887590537633,0.12105387224711962,2.5863588932919326,0.009699587636740453
Juncus roemerianus,ran_pars,cond,AreaOfInterestID,sd__(Intercept),9.81644674701938,NA,NA,NA
Leersia hexandra,fixed,cond,NA,(Intercept),-2.494480118348103,0.2611928055806601,-9.550340074653288,1.2927124100659923e-21
Leersia hexandra,fixed,cond,NA,Time,-0.0919192633157582,0.028161960736400333,-3.2639511210222407,0.0010987011836430974
Leersia hexandra,fixed,cond,NA,Time:HydrPACc,0.004783487752414362,0.0023356347588437336,2.0480461400490757,0.04055547858922414
Leersia hexandra,fixed,cond,NA,Time:FloatPACc,0.013172380656014034,0.012959889847828285,1.016396035049739,0.30944083297906555
Leersia hexandra,fixed,cond,NA,Time:TrtAreaConC,-0.021633714837429874,0.011760024845579519,-1.8395977152685847,0.06582732006044201
Leersia hexandra,fixed,cond,NA,Time:TrtAreaSysC,-0.020416374204331483,0.0084333775788683,-2.4209012359993514,0.015482082981834731
Leersia hexandra,fixed,cond,NA,Time:TrtAreaNonC,0.002258817593436049,0.0011139288004643902,2.0277935111241954,0.042581326905118046
Leersia hexandra,fixed,cond,NA,Time:TrtFreqConC,-2.3438611410829717e-4,7.789574676910973e-4,-0.30089719122025943,0.763492892206211
Leersia hexandra,fixed,cond,NA,Time:TrtFreqSysC,-9.072622260697633e-4,7.989744218993786e-4,-1.135533505456852,0.2561518516236999
Leersia hexandra,fixed,cond,NA,Time:TrtFreqNonC,0.0021796727494107554,0.001806139927749756,1.2068127811815659,0.22750425270923047
Leersia hexandra,fixed,cond,NA,Time:TrtMonthStd,-0.029708162304821935,0.01786188126580222,-1.6632157532980707,0.09626925536680908
Leersia hexandra,fixed,cond,NA,Time:LatitudeC,0.05172427553373508,0.02382258985254396,2.1712280593292235,0.02991393730521488
Leersia hexandra,ran_pars,cond,AreaOfInterestID,sd__(Intercept),2.864025939260092,NA,NA,NA
Lemna/Spirodela spp.,fixed,cond,NA,(Intercept),0.31697334137979993,0.14110928644112997,2.2462968198201434,0.02468500213627009
Lemna/Spirodela spp.,fixed,cond,NA,Time,0.02521381718445235,0.017429937369187437,1.4465810547905478,0.14801429545276043
Lemna/Spirodela spp.,fixed,cond,NA,Time:HydrPACc,0.002288913587837959,0.0022392769157792394,1.0221663840273396,0.30670215813628754
Lemna/Spirodela spp.,fixed,cond,NA,Time:FloatPACc,0.030750479545827356,0.01204031078524746,2.553960615659918,0.010650530279904409
Lemna/Spirodela spp.,fixed,cond,NA,Time:TrtAreaConC,-0.018029578210570198,0.004675835533926178,-3.855905127490921,1.1530220239665478e-4
Lemna/Spirodela spp.,fixed,cond,NA,Time:TrtAreaSysC,-0.0030944716417508245,0.001650982534977377,-1.8743212457987797,0.06088616091535024
Lemna/Spirodela spp.,fixed,cond,NA,Time:TrtAreaNonC,-3.108179004961249e-4,8.864687058305244e-4,-0.35062478624659676,0.7258698589269879
Lemna/Spirodela spp.,fixed,cond,NA,Time:TrtFreqConC,0.0019194803480141421,6.250234786909895e-4,3.071053189928454,0.0021330514864458146
Lemna/Spirodela spp.,fixed,cond,NA,Time:TrtFreqSysC,-8.343161800511359e-4,5.55618755959129e-4,-1.5015983011784932,0.13320088235771727
Lemna/Spirodela spp.,fixed,cond,NA,Time:TrtFreqNonC,0.010393110215369289,0.0026641779946618488,3.901057000017912,9.577359484710589e-5
Lemna/Spirodela spp.,fixed,cond,NA,Time:TrtMonthStd,0.010612366669303139,0.013249937926074028,0.8009370857820762,0.423168069034223
Lemna/Spirodela spp.,fixed,cond,NA,Time:LatitudeC,0.03953526966907873,0.01736307699667516,2.2769736998027077,0.022787796208511665
Lemna/Spirodela spp.,ran_pars,cond,AreaOfInterestID,sd__(Intercept),1.8724700503075615,NA,NA,NA
Limnobium spongia,fixed,cond,NA,(Intercept),-3.9795526008717546,0.49782710092046495,-7.993844837924051,1.307943532249014e-15
Limnobium spongia,fixed,cond,NA,Time,-0.018817883634330203,0.027084490780160134,-0.6947844723045203,0.4871903806491781
Limnobium spongia,fixed,cond,NA,Time:HydrPACc,0.0022226914527449905,0.002793418271429633,0.7956887357250111,0.4262129756471704
Limnobium spongia,fixed,cond,NA,Time:FloatPACc,-0.023196450800382,0.022149992714567048,-1.0472441729123796,0.2949869769264225
Limnobium spongia,fixed,cond,NA,Time:TrtAreaConC,-0.013635932785308648,0.010624754553540937,-1.283411557094669,0.1993479270211223
Limnobium spongia,fixed,cond,NA,Time:TrtAreaSysC,-0.0016634848697837802,0.004085927208677102,-0.40712542951110614,0.6839158672290615
Limnobium spongia,fixed,cond,NA,Time:TrtAreaNonC,-0.0022230630370300747,0.0012809624778984988,-1.735463040788792,0.08265882239976395
Limnobium spongia,fixed,cond,NA,Time:TrtFreqConC,2.517605661448008e-4,9.299290106248593e-4,0.27073095179129003,0.786597969418537
Limnobium spongia,fixed,cond,NA,Time:TrtFreqSysC,6.217776202756296e-4,9.091770825304877e-4,0.6838905557815568,0.49404427812021473
Limnobium spongia,fixed,cond,NA,Time:TrtFreqNonC,0.009866516855401696,0.0029777163278711547,3.313450902979573,9.215228453939337e-4
Limnobium spongia,fixed,cond,NA,Time:TrtMonthStd,0.01391418136585281,0.020040547341301587,0.6943014643705393,0.48749317284712373
Limnobium spongia,fixed,cond,NA,Time:LatitudeC,0.03534332400233765,0.02800128490984363,1.262203649444422,0.20687551586453712
Limnobium spongia,ran_pars,cond,AreaOfInterestID,sd__(Intercept),3.8248835737432705,NA,NA,NA
Ludwigia octovalvis/peruviana,fixed,cond,NA,(Intercept),4.921204553843564,0.5678229010828916,8.666794777840705,4.4445502821973804e-18
Ludwigia octovalvis/peruviana,fixed,cond,NA,Time,0.024490051555585552,0.03164256001657453,0.773959235370259,0.4389548982316921
Ludwigia octovalvis/peruviana,fixed,cond,NA,Time:HydrPACc,-0.0010260801866650486,0.00391601022088468,-0.26202183569205373,0.7933046077005046
Ludwigia octovalvis/peruviana,fixed,cond,NA,Time:FloatPACc,-0.041446311479304186,0.01993686761434428,-2.078877799714343,0.03762858369666835
Ludwigia octovalvis/peruviana,fixed,cond,NA,Time:TrtAreaConC,0.018911549259487084,0.01090520364028917,1.7341766264335081,0.08288674883308342
Ludwigia octovalvis/peruviana,fixed,cond,NA,Time:TrtAreaSysC,0.0029569086486473887,0.002989129830367759,0.9892205479357161,0.32255524714137046
Ludwigia octovalvis/peruviana,fixed,cond,NA,Time:TrtAreaNonC,-0.0016180792226354543,0.0015661373388297067,-1.0331655995409452,0.30152640848869905
