invader,species,covariate,Mean,SD,naive_se,time_series_se,quant_2_5,quant_25,quant_50,quant_75,quant_97_5,Habitat,cov2,habitat_num,sp_num,sig
hydrilla,Rhynchospora spp.,invasive plant cover,-6.541253211660517e-4,0.003829935859752699,9.88885186790986e-5,1.0020325585720908e-4,-0.008073805975895843,-0.003261700750165461,-5.816101988758796e-4,0.002017390296785742,0.006620976463392629,emersed,hydrilla cover,1,149,no
hydrilla,Rhynchospora spp.,management,0.02667362585722723,0.06965297679454006,0.0017984321275935022,0.001610497595417082,-0.10381568530436086,-0.021570630831168766,0.02590658313244506,0.0728397649331767,0.16433111636084083,emersed,hydrilla mgmt.,1,149,no
hydrilla,Rhynchospora spp.,interaction,0.004265969826097196,0.004277022962158449,1.1043225802524259e-4,1.1511952953299503e-4,-0.004197611831170043,0.0014045742963335116,0.004267958199046238,0.007286353190495678,0.012593883043505224,emersed,interaction,1,149,no
hydrilla,Sacciolepis striata,intercept,-0.010292691161161936,0.06317052256619411,0.0016310558791339308,0.0016264519639916503,-0.1335486783138036,-0.05224035363417214,-0.009954524321446081,0.032066721367069534,0.11121670734473077,emersed,intercept,1,150,no
hydrilla,Sacciolepis striata,invasive plant cover,-6.633466091199721e-5,0.003129971774215314,8.08155237042346e-5,7.95186715288832e-5,-0.0058911580240553355,-0.002251542337141834,4.406444566842631e-5,0.002156622735173783,0.005933989595757655,emersed,hydrilla cover,1,150,no
hydrilla,Sacciolepis striata,management,-0.05467383351548419,0.04999394562065774,0.0012908381253333777,0.0012774829933489076,-0.1508146648747444,-0.08851443182197435,-0.05469092666220056,-0.02167937126019951,0.04139949584295134,emersed,hydrilla mgmt.,1,150,no
hydrilla,Sacciolepis striata,interaction,-0.00396182729127675,0.003676345235853469,9.492282582246309e-5,9.488687528269646e-5,-0.010992726481480367,-0.006450428791035577,-0.004014215119381593,-0.001299532796708422,0.002865676126415141,emersed,interaction,1,150,no
hydrilla,Sagittaria lancifolia,intercept,0.944632169627048,0.07892399745712679,0.002037808851783791,0.001945116928642544,0.7952876836566738,0.8881167763935738,0.9422203498598918,0.9965199801231446,1.100650863299062,emersed,intercept,1,151,yes
hydrilla,Sagittaria lancifolia,invasive plant cover,6.251443949528769e-4,0.003697503979033981,9.546914222222844e-5,9.549375804305185e-5,-0.006919400016236088,-0.0017427128478209747,7.113012659561895e-4,0.003055468119671492,0.007660550474022573,emersed,hydrilla cover,1,151,no
hydrilla,Sagittaria lancifolia,management,0.20418095537185676,0.06840827683941272,0.00176629411294528,0.00152824683722937,0.07225809835531263,0.15558072595108463,0.2040242001875008,0.25193703522148253,0.3355074661531758,emersed,hydrilla mgmt.,1,151,yes
hydrilla,Sagittaria lancifolia,interaction,0.0012700567373029512,0.00428997860477926,1.1076677127930804e-4,1.1627244966560473e-4,-0.006598516499816501,-0.0017559943894727887,0.0012471249949324,0.004151453980469437,0.009809839905483744,emersed,interaction,1,151,no
hydrilla,Sagittaria latifolia,intercept,-1.054224930852644,0.08671526296147107,0.0022389784620784957,0.002226845984256537,-1.2360967435868428,-1.1108730535275524,-1.0510922821518316,-0.9974100545213183,-0.8925491372186072,emersed,intercept,1,152,yes
hydrilla,Sagittaria latifolia,invasive plant cover,0.00971178092642764,0.004301864131064381,1.1107365424839594e-4,8.739932046099855e-5,9.284412190566681e-4,0.006844021896639798,0.009743108567292828,0.012702915011451163,0.017845982423141893,emersed,hydrilla cover,1,152,yes
hydrilla,Sagittaria latifolia,management,0.12322853000399112,0.07741148780944328,0.001998756020607415,0.0014994083634518156,-0.014992732814825615,0.06709284019694538,0.11931241307637536,0.1794621571435862,0.27934844581441115,emersed,hydrilla mgmt.,1,152,no
hydrilla,Sagittaria latifolia,interaction,0.0015230666493720147,0.0039106096693637135,1.0097150748642238e-4,9.237786547385923e-5,-0.005834676090252283,-0.0011618182343784518,0.0014325396585776365,0.004128763932790283,0.009419594843565601,emersed,interaction,1,152,no
hydrilla,Sagittaria subulata/graminea/gracillima,intercept,-1.6682209293323118,0.08960339497449675,0.0023135497099991418,0.002512683293839091,-1.8506913573495134,-1.7271401916148719,-1.6670094880577793,-1.609206562823208,-1.4979726506133595,emersed,intercept,1,153,yes
hydrilla,Sagittaria subulata/graminea/gracillima,invasive plant cover,1.9141875601408673e-4,0.004033586074064629,1.0414674460230977e-4,1.0087049546413565e-4,-0.00804605165744244,-0.0025674735458601997,4.5885737786477746e-4,0.002977853767260844,0.00788471946808927,emersed,hydrilla cover,1,153,no
hydrilla,Sagittaria subulata/graminea/gracillima,management,0.10057465149439988,0.06376436391222316,0.001646388796756997,0.0015811080209074872,-0.023063513093209455,0.056168802603732776,0.09955779177806295,0.14716697267190645,0.2237841692573263,emersed,hydrilla mgmt.,1,153,no
hydrilla,Sagittaria subulata/graminea/gracillima,interaction,0.0035362554552162166,0.0043320992743911225,1.1185432229222702e-4,1.0595364182886445e-4,-0.004541612619190288,4.623702008647275e-4,0.0036227689905021484,0.006449489498923435,0.012086906963809199,emersed,interaction,1,153,no
hydrilla,Salix spp.,intercept,1.4520609055099787,0.07968409808431431,0.0020574345655873846,0.0014265792970818536,1.312791486985522,1.393886629319221,1.4458219634831853,1.5069971218025031,1.6124038165199326,emersed,intercept,1,154,yes
hydrilla,Salix spp.,invasive plant cover,-0.0023369770578757737,0.004008689598164715,1.0350392035871228e-4,9.108530540217166e-5,-0.010232339470995264,-0.005125461394851436,-0.002391029750441486,3.122960896869306e-4,0.005641106372061817,emersed,hydrilla cover,1,154,no
hydrilla,Salix spp.,management,0.1441352833037604,0.07327106739263281,0.0018918508251367214,0.0016402843047835659,0.0041814427828845094,0.094225822691984,0.14308106385041447,0.19127746099649126,0.29193178533071384,emersed,hydrilla mgmt.,1,154,yes
hydrilla,Salix spp.,interaction,9.552928416013845e-7,0.004361206448255357,1.1260586628976929e-4,1.1159723706480019e-4,-0.00846472678247994,-0.0028763813870463723,9.970048644141391e-5,0.0028062342916466924,0.008648975151324453,emersed,interaction,1,154,no
hydrilla,Saururus cernuus,intercept,-1.7013940487091144,0.1914158375737083,0.0049423356741554415,0.005369375327604903,-2.1128402665736417,-1.8371042200886132,-1.6474569476121883,-1.5625316576147226,-1.4154928683412136,emersed,intercept,1,155,yes
hydrilla,Saururus cernuus,invasive plant cover,-2.800279607778072e-4,0.004419360064561817,1.1410738620628035e-4,1.1276475915296994e-4,-0.009277636329636033,-0.00322125147605676,-1.0994874674609127e-4,0.0026193884399978388,0.007795225836558711,emersed,hydrilla cover,1,155,no
hydrilla,Saururus cernuus,management,-0.008465872452788906,0.07728555899607954,0.001995504552627646,0.0018508392137194356,-0.15532055129373057,-0.06037085826826479,-0.012725876159438754,0.04348315114226869,0.1451550074845543,emersed,hydrilla mgmt.,1,155,no
hydrilla,Saururus cernuus,interaction,0.0024844857680395367,0.00461400640335907,1.1913313306336038e-4,1.2024206147100523e-4,-0.006268949034515305,-6.308954128933675e-4,0.0024464239422929673,0.00546024841115307,0.012063458034877527,emersed,interaction,1,155,no
hydrilla,Spartina bakeri,intercept,-0.6250785597625093,0.18781428418135482,0.004849343965428362,0.002918602512074163,-0.9144507400586848,-0.7757199710494685,-0.6793199482675139,-0.4311417389753844,-0.3063293827310144,emersed,intercept,1,156,yes
hydrilla,Spartina bakeri,invasive plant cover,0.0020315023357486642,0.007036302378505569,1.8167654620554472e-4,1.0004186763772913e-4,-0.011545608295298264,-0.004264701733329986,0.0035447033309352724,0.007745926826029379,0.012820267785295974,emersed,hydrilla cover,1,156,no
hydrilla,Spartina bakeri,management,0.04992305730559339,0.1480950506070751,0.0038237977643796432,0.0020580906604872073,-0.2208990396112333,-0.10789193610980612,0.10791758143456627,0.16511677966713206,0.2540478719976318,emersed,hydrilla mgmt.,1,156,no
hydrilla,Spartina bakeri,interaction,8.614762236941986e-4,0.005592892250583904,1.444078569576265e-4,1.0629377848521376e-4,-0.009626206618310412,-0.003326015379521793,8.098578383565684e-4,0.004814985004198586,0.01200083757605508,emersed,interaction,1,156,no
hydrilla,Thalia geniculata,intercept,-2.048170691669095,0.4865201237323594,0.012561895578734666,0.024070889150176134,-2.930698067015608,-2.434232471923906,-2.077606244483529,-1.5772874965899195,-1.2922821234701647,emersed,intercept,1,157,yes
hydrilla,Thalia geniculata,invasive plant cover,0.005585240617083487,0.005392189669360484,1.392257385934989e-4,1.354756968215342e-4,-0.004542646598272051,0.001734789705120143,0.005440467881347038,0.009130746371159924,0.016368688433454674,emersed,hydrilla cover,1,157,no
hydrilla,Thalia geniculata,management,-0.19173958301206262,0.11275303215859586,0.0029112707718975408,0.002127754573318172,-0.39797289275198733,-0.2796599123371557,-0.18342347836161982,-0.10472147151371385,0.01435687986014697,emersed,hydrilla mgmt.,1,157,no
hydrilla,Thalia geniculata,interaction,-8.877374127247359e-4,0.0054734659535874836,1.4132428322851748e-4,1.5492035785278025e-4,-0.01175289727557835,-0.004577136911404592,-7.038854362479859e-4,0.0027645555203973664,0.00937435406192257,emersed,interaction,1,157,no
hydrilla,Typha spp.,intercept,1.721223180559599,0.08372267585928607,0.002161710195352911,0.0016454470531599833,1.5633880293733284,1.6567960464903164,1.7263038216271245,1.7827753134044924,1.870076152094045,emersed,intercept,1,158,yes
hydrilla,Typha spp.,invasive plant cover,0.0033543297893595496,0.005538067599103681,1.4299229054332967e-4,1.3187025875220374e-4,-0.0066917161135513145,-5.659858924765393e-4,0.003154049469832707,0.007041361297662171,0.014364778525549193,emersed,hydrilla cover,1,158,no
hydrilla,Typha spp.,management,0.32617338990719613,0.1034505895192674,0.0026710827357564145,0.00263123038451136,0.1370513939829891,0.2527394568913808,0.3229657787326238,0.3985063616978341,0.525030251977175,emersed,hydrilla mgmt.,1,158,yes
hydrilla,Typha spp.,interaction,-0.007111332091588115,0.0057876915527961,1.4943755331309758e-4,1.5877286221816286e-4,-0.018678487006580546,-0.01113451375528508,-0.00690279542217343,-0.0032248492671478886,0.0038700366869033175,emersed,interaction,1,158,no
hydrilla,Utricularia floridana,intercept,-2.2382610105999605,0.13908961333570558,0.0035912783738641114,0.005627753326706718,-2.531690360615933,-2.3265702764207212,-2.2279726947568275,-2.144931790565332,-1.9907794166167685,submersed,intercept,3,359,yes
hydrilla,Utricularia floridana,invasive plant cover,-0.0031213191837416226,0.0062166911562887665,1.6051427544547548e-4,1.966137695516721e-4,-0.016013331213897204,-0.0071395817027306,-0.0029455143962260674,0.0012267528042419521,0.008335745754996012,submersed,hydrilla cover,3,359,no
hydrilla,Utricularia floridana,management,0.06973558417847013,0.08673597182204212,0.002239513162559233,0.002287338091029074,-0.10030138433298319,0.0124097397738815,0.07333022930229333,0.1285462280544655,0.23232044694992876,submersed,hydrilla mgmt.,3,359,no
hydrilla,Utricularia floridana,interaction,4.184978056900993e-4,0.006856839914839445,1.7704284531855637e-4,2.3913041628448894e-4,-0.012836110255842617,-0.0043082978908461295,3.8596385732230453e-4,0.005084657617391753,0.013972702336511725,submersed,interaction,3,359,no
hydrilla,Utricularia foliosa,intercept,-0.8881350394499806,0.1140339963837136,0.0029443451259706637,0.0028562472042939994,-1.1273956628846253,-0.9616154431232629,-0.8868969937033493,-0.8149203990033269,-0.6679093835018144,submersed,intercept,3,360,yes
hydrilla,Utricularia foliosa,invasive plant cover,0.006319115394458204,0.0038879604908186234,1.0038670821101961e-4,9.461301260341976e-5,-0.001523417000268612,0.0038310929034450366,0.006320150814909105,0.008909214962774071,0.013608000086277827,submersed,hydrilla cover,3,360,no
hydrilla,Utricularia foliosa,management,0.2384947260913945,0.062306108355535406,0.001608736800186556,0.0013116782577150326,0.11540875526469481,0.19665988669465234,0.23886120338574446,0.28183807325088417,0.3572949301171607,submersed,hydrilla mgmt.,3,360,yes
hydrilla,Utricularia foliosa,interaction,-0.0029513394955026093,0.0042840361028661815,1.106133365396803e-4,1.015787208035118e-4,-0.011316814607249811,-0.0059508789152308145,-0.003003230325717952,-9.255165396220848e-5,0.005484803124988676,submersed,interaction,3,360,no
hydrilla,Utricularia gibba,intercept,-0.8385554662035488,0.12993051980932688,0.0033547915959039726,0.003320335082562134,-1.0921037635923485,-0.9237036955405604,-0.8351432922155615,-0.7565981757609246,-0.5783690791402778,submersed,intercept,3,361,yes
hydrilla,Utricularia gibba,invasive plant cover,0.004126880945612657,0.003504836120313519,9.049447950106982e-5,8.482215279539142e-5,-0.002982230773602567,0.001804466796241874,0.004129899657885613,0.006562054898846364,0.010959237247541036,submersed,hydrilla cover,3,361,no
hydrilla,Utricularia gibba,management,0.19576260661152728,0.0542135411517085,0.0013997876134633166,0.0012138473692226211,0.09027128239229215,0.1586616510719288,0.19631142360009746,0.23516446994409929,0.2967166146323834,submersed,hydrilla mgmt.,3,361,yes
hydrilla,Utricularia gibba,interaction,-0.0040622507427970885,0.003882138683449614,1.0023638979111961e-4,9.943972101920816e-5,-0.011501395762818238,-0.0066970376747166865,-0.004175917553484627,-0.0014560788024798573,0.0035981779023175,submersed,interaction,3,361,no
hydrilla,Utricularia inflata,intercept,-1.8172848871603724,0.09297163467134542,0.0024005172850120058,0.002709420236958325,-2.0025821373426376,-1.8775080495052494,-1.8171200742449354,-1.7518673496379984,-1.645712464352561,submersed,intercept,3,362,yes
hydrilla,Utricularia inflata,invasive plant cover,0.005941145244538283,0.004181451644255622,1.079646172078243e-4,1.0436785825140197e-4,-0.0019855449934128326,0.00305413834135178,0.005898117836397052,0.00903697069336009,0.013830981107820741,submersed,hydrilla cover,3,362,no
hydrilla,Utricularia inflata,management,0.23726616200926345,0.06939606892628798,0.0017917987949585025,0.0017357010301137907,0.10190608593405742,0.18981860559177965,0.23949928751696628,0.28392278945574423,0.3702206136207111,submersed,hydrilla mgmt.,3,362,yes
hydrilla,Utricularia inflata,interaction,-0.0016966419940901798,0.0043605157237097125,1.1258803185868865e-4,1.160127364508336e-4,-0.010486167511688425,-0.004575965044908659,-0.0018421329219255565,0.0012269567467692733,0.006922062393101705,submersed,interaction,3,362,no
hydrilla,Utricularia purpurea,intercept,-1.833888446021444,0.10252828266343672,0.002647268875138247,0.003695460049649837,-2.0369079457652495,-1.9043976587100186,-1.8315125523511835,-1.7621708768299407,-1.6477407369342771,submersed,intercept,3,363,yes
hydrilla,Utricularia purpurea,invasive plant cover,0.0023660916875617977,0.004454129279369351,1.1500512347234894e-4,1.240470350995723e-4,-0.006381399787707721,-5.482806249536094e-4,0.0025678149971159513,0.005328981146690806,0.010755405595375054,submersed,hydrilla cover,3,363,no
hydrilla,Utricularia purpurea,management,0.062271017875039934,0.07306251187401953,0.001886465944801062,0.0018717091260605754,-0.07701055037833697,0.012147786687490735,0.06182514660497949,0.11314186041200666,0.20629582371442182,submersed,hydrilla mgmt.,3,363,no
hydrilla,Utricularia purpurea,interaction,-0.007476258137981055,0.0049747876898581615,1.2844846582492217e-4,1.330264014410009e-4,-0.016818726088096272,-0.010840965948495165,-0.007442216708157037,-0.0040468412743858454,0.002522059539323334,submersed,interaction,3,363,no
hydrilla,Vallisneria americana,intercept,-0.07550908397676115,0.10393320870179122,0.002683543909466248,0.0023235336831409084,-0.27765413066005323,-0.14416971583663524,-0.07756577862870621,-0.008854662745880326,0.13872064801333348,submersed,intercept,3,364,no
hydrilla,Vallisneria americana,invasive plant cover,0.014680765583298746,0.00486598865944705,1.256392869391505e-4,9.745053299185952e-5,0.005884105035835731,0.01125363075553094,0.014395447404238058,0.018073628486297358,0.024426215922019205,submersed,hydrilla cover,3,364,yes
hydrilla,Vallisneria americana,management,0.4967416779733271,0.08381589484639589,0.0021641170992504222,0.0015604786255865018,0.3495217872202417,0.4364166413263652,0.48651270100849553,0.5574044118461425,0.664534289306731,submersed,hydrilla mgmt.,3,364,yes
hydrilla,Vallisneria americana,interaction,-0.01512641986428487,0.0044855936198138924,1.1581752924928965e-4,1.0628449437363441e-4,-0.024134458984361635,-0.01801556759706075,-0.015004337766092692,-0.012066865348651564,-0.006331588487027513,submersed,interaction,3,364,yes
water lettuce,Azolla caroliniana,intercept,-1.1822406189816943,0.09031086727377417,0.002331816566219172,0.0023331707406877983,-1.3564923070081063,-1.2423367374938912,-1.1823170979043045,-1.1192407759465217,-1.0120039534252827,floating,intercept,2,201,yes
water lettuce,Azolla caroliniana,invasive plant cover,0.021439557188715996,0.014954968894526745,3.861356364770135e-4,3.7874498707959984e-4,-0.006493107917655106,0.010906468159082892,0.021331238987028538,0.030571679065682842,0.05287248355220091,floating,water lettuce cover,2,201,no
water lettuce,Azolla caroliniana,management,0.3279555063254207,0.0660339279446143,0.001704988688094345,0.0017165047638345856,0.19948424114859922,0.28402661975956356,0.32629873576550694,0.3742504395169263,0.45140259815392725,floating,water lettuce mgmt.,2,201,yes
water lettuce,Azolla caroliniana,interaction,-0.03377981036769951,0.018853128705909966,4.8678569001262863e-4,4.8474473333916864e-4,-0.07115715082683075,-0.045881433898569385,-0.033646110783385585,-0.021606979494484476,0.002774324238953199,floating,interaction,2,201,no
water lettuce,Bacopa caroliniana,intercept,-1.1228403184713838,0.10013005363945632,0.0025853468680031313,0.002585090962849705,-1.319135719587964,-1.1927457182494925,-1.1199090172674915,-1.054969649744303,-0.9383364050699486,emersed,intercept,1,102,yes
water lettuce,Bacopa caroliniana,invasive plant cover,-0.0679101690850616,0.04127011266893291,0.0010655897270858724,0.0018335539864636344,-0.15857390817279676,-0.0934221257673378,-0.06355428039321415,-0.03753951398983661,0.00280761535313567,emersed,water lettuce cover,1,102,no
water lettuce,Bacopa caroliniana,management,-0.07827124920847146,0.0675979193725667,0.0017453707731214837,0.0018274320808912314,-0.2070159072859073,-0.12520267545611796,-0.07986641886140673,-0.03185766965806161,0.0551139716014135,emersed,water lettuce mgmt.,1,102,no
water lettuce,Bacopa caroliniana,interaction,0.024293925717247068,0.04610061071198838,0.0011903126502501482,0.0018383742050867952,-0.06640567131131371,-0.006159779423591459,0.0235731070660165,0.05457940029322456,0.1163980218304623,emersed,interaction,1,102,no
water lettuce,Bacopa monnieri,intercept,-1.01962146284805,0.11293382203633313,0.0029159387464684694,0.002913841192357375,-1.2495061090120179,-1.093150928776044,-1.019862934037647,-0.9432154324095197,-0.8047682302538935,emersed,intercept,1,103,yes
water lettuce,Bacopa monnieri,invasive plant cover,-0.01765831013403073,0.024691979936432767,6.375441805246118e-4,8.849652956560438e-4,-0.07253345202493436,-0.031726771416982096,-0.014706871374320758,-3.4148002337364136e-4,0.023068722417141505,emersed,water lettuce cover,1,103,no
water lettuce,Bacopa monnieri,management,0.020237786711760294,0.06028004708248304,0.0015564241230603718,0.0015875558948138825,-0.09011777113171957,-0.021498807729253368,0.019484656037678242,0.06127813112060364,0.13922035487830153,emersed,water lettuce mgmt.,1,103,no
water lettuce,Bacopa monnieri,interaction,0.019476792649421936,0.027509533252395,7.102930943230999e-4,8.305995797506087e-4,-0.02912633447833634,8.118407544373618e-4,0.016921010565363746,0.037622574527189576,0.07825847546585654,emersed,interaction,1,103,no
water lettuce,Bidens spp.,intercept,-0.2602013691075838,0.09078570200115182,0.0023440767461614027,0.0026567335374830837,-0.43285752655696774,-0.32167684900969434,-0.2598107481159184,-0.19983503028901048,-0.08638526870844762,emersed,intercept,1,104,yes
water lettuce,Bidens spp.,invasive plant cover,-0.011205920267102008,0.014136946635893302,3.650143925802515e-4,3.639809027412582e-4,-0.039990578599319176,-0.02049938435539961,-0.010444515785677733,-0.0010744453735433003,0.015532381947544886,emersed,water lettuce cover,1,104,no
water lettuce,Bidens spp.,management,0.05565058816917338,0.05416553450286167,0.0013985480871200433,0.0014671874396584572,-0.04969818093480209,0.019340589842026187,0.053560531324527615,0.08920590401091788,0.1678438198980023,emersed,water lettuce mgmt.,1,104,no
water lettuce,Bidens spp.,interaction,-0.005856528532129068,0.018508043419477153,4.778756262301252e-4,4.780805532893254e-4,-0.04053346099412401,-0.01836085446582224,-0.006646475587249889,0.005893547294303384,0.031256689543491825,emersed,interaction,1,104,no
water lettuce,Brasenia schreberi,intercept,-2.984384636586601,0.29321554930544264,0.007570792928726927,0.04327570406878064,-3.5858295423359667,-3.1578975229734554,-2.9931700125548684,-2.806583782624781,-2.3748814649517413,emersed,intercept,1,105,yes
water lettuce,Brasenia schreberi,invasive plant cover,-0.09139644722804895,0.062120263990466815,0.0016039383193139083,0.004945806975268144,-0.22421687709620422,-0.12893871329792855,-0.08691574890596405,-0.04501908964015196,0.012732312239848526,emersed,water lettuce cover,1,105,no
water lettuce,Brasenia schreberi,management,-0.10516076390842194,0.12041710502254001,0.0031091562823387132,0.004370465965150992,-0.33006050179856417,-0.19048358242699412,-0.10866053340346897,-0.02266716607363619,0.12808601484716592,emersed,water lettuce mgmt.,1,105,no
water lettuce,Brasenia schreberi,interaction,0.07536327557573658,0.066732744546617,0.001723032055171743,0.004675501224878984,-0.0446394725367754,0.029963621656628553,0.07247277077344824,0.11838104410909622,0.22002635122509767,emersed,interaction,1,105,no
water lettuce,Cabomba caroliniana,intercept,-1.6415564824094189,0.1016515520944304,0.002624631789185764,0.003122284962997092,-1.8441996060256103,-1.7102441846437497,-1.64032888166895,-1.5702469150592646,-1.4509267922193954,submersed,intercept,3,306,yes
water lettuce,Cabomba caroliniana,invasive plant cover,-0.091910270187326,0.053422200870514205,0.0013793552952616592,0.0030660213506107214,-0.20209423309430408,-0.128558432101312,-0.08917442092951647,-0.05376966716508437,0.0031916084720092284,submersed,water lettuce cover,3,306,no
water lettuce,Cabomba caroliniana,management,0.07003670485380514,0.08084337961217547,0.0020873670859271986,0.002222806067783436,-0.0903229464540209,0.015076242506795094,0.0704947570718606,0.12438072041198354,0.22951395530385332,submersed,water lettuce mgmt.,3,306,no
water lettuce,Cabomba caroliniana,interaction,0.06004466183400604,0.055774008215377036,0.0014400786997959393,0.0032594528841079057,-0.04694856821272231,0.023986179082516743,0.05837387878214603,0.09448468116065006,0.17681378004785753,submersed,interaction,3,306,no
water lettuce,Carex spp.,intercept,-1.444077625933135,0.10117980174794958,0.0026124512476158454,0.0027807029663519584,-1.6507573435055,-1.5112755881232218,-1.4420240509554936,-1.3744883157790393,-1.2435478232680055,emersed,intercept,1,107,yes
water lettuce,Carex spp.,invasive plant cover,-0.10754581274716805,0.04549730787855656,0.001174735438072807,0.0020690547934520886,-0.2064190578059286,-0.13628360629258662,-0.10449932469951671,-0.07520410242756406,-0.02557868050656119,emersed,water lettuce cover,1,107,yes
water lettuce,Carex spp.,management,-0.11341660799443579,0.07636570662706717,0.001971754066586617,0.0019946433739354568,-0.2625665686915877,-0.16622204798930348,-0.11197337626792564,-0.06258618460649898,0.03329569706645578,emersed,water lettuce mgmt.,1,107,no
water lettuce,Carex spp.,interaction,0.060618367723398736,0.048114901966956836,0.0012423214268161755,0.002139686779498504,-0.0282098230438564,0.029211490203656685,0.057701489867990854,0.09280189598251413,0.1582510385686083,emersed,interaction,1,107,no
water lettuce,Cephalanthus occidentalis,intercept,0.9286633827507386,0.08042719539694952,0.0020766212556970354,0.0021438531779222982,0.7799723909857036,0.8706589805583019,0.9274337468013352,0.9844750261718649,1.0872757975658676,emersed,intercept,1,108,yes
water lettuce,Cephalanthus occidentalis,invasive plant cover,-0.018398601504725724,0.015802668842110193,4.080231550074908e-4,4.082151360058218e-4,-0.047714584382481044,-0.029394066600094054,-0.019219970108646508,-0.008563003571056943,0.014526688088246085,emersed,water lettuce cover,1,108,no
water lettuce,Cephalanthus occidentalis,management,-0.009517228965460211,0.056542410495629816,0.001459918761359985,0.0014884935340869043,-0.12073291608025946,-0.048774237395995304,-0.00788465060232965,0.029493502428249545,0.09901941606667221,emersed,water lettuce mgmt.,1,108,no
water lettuce,Cephalanthus occidentalis,interaction,-0.014204801376775556,0.01977758333242156,5.106550058313206e-4,5.108989192432615e-4,-0.055133342263270026,-0.027651189118343907,-0.01296281618996729,-5.998651862668449e-4,0.022478723326375315,emersed,interaction,1,108,no
water lettuce,Ceratophyllum demersum,intercept,-0.33911019568776,0.10200484922731844,0.0026337538819320187,0.0026091518261657748,-0.5288746867991976,-0.40482844274177054,-0.3436636856740007,-0.2719199962057347,-0.12913098445995128,submersed,intercept,3,309,yes
water lettuce,Ceratophyllum demersum,invasive plant cover,0.08795371344496504,0.030033261825299237,7.754554858778061e-4,9.295970428871799e-4,0.032799331326422806,0.0669692063713597,0.0869218246591265,0.1073774717695911,0.1491506566099118,submersed,water lettuce cover,3,309,yes
water lettuce,Ceratophyllum demersum,management,0.3326756043125605,0.05932922489839932,0.0015318739998326334,0.0013987550926527618,0.21357727689069553,0.29422267197131047,0.3321930380133845,0.37205866461160764,0.448696458893036,submersed,water lettuce mgmt.,3,309,yes
water lettuce,Ceratophyllum demersum,interaction,-0.08369589116648422,0.030786830139242802,7.94912536078693e-4,9.667048194565754e-4,-0.1436554488389002,-0.10498674952029399,-0.08320401468513078,-0.06105846787588374,-0.026952076629143493,submersed,interaction,3,309,yes
water lettuce,Chara spp.,intercept,-1.0200571819858124,0.07598252235872319,0.001961860291321117,0.002020289998307115,-1.1660335173908158,-1.0721998113385494,-1.0216112880514605,-0.9704850953069682,-0.8638274099614762,submersed,intercept,3,310,yes
water lettuce,Chara spp.,invasive plant cover,-0.019412930702096962,0.023628958033127728,6.100970730035844e-4,6.992324696003945e-4,-0.07018171168565376,-0.03425175940488227,-0.01765964218459398,-0.002771092991690294,0.02083601584635822,submersed,water lettuce cover,3,310,no
water lettuce,Chara spp.,management,-0.24727931966888012,0.06432154470119021,0.0016607751428669706,0.0017394012495165817,-0.36488940518040347,-0.2893256760093949,-0.2463742056628525,-0.20245769564563026,-0.12196793582973822,submersed,water lettuce mgmt.,3,310,yes
water lettuce,Chara spp.,interaction,-0.020924890753205055,0.033053734926121875,8.534437659921631e-4,0.0010861621149423724,-0.08421746286167665,-0.04245519992473856,-0.02121001063822819,3.2067974609616785e-4,0.046588160272236154,submersed,interaction,3,310,no
water lettuce,Cicuta maculata,intercept,-1.4694937595949558,0.10834319667103544,0.0027974093092119675,0.0028230096320191692,-1.6866133250668565,-1.543915141039228,-1.4694613759173132,-1.3966307119091546,-1.2631534595569915,emersed,intercept,1,111,yes
water lettuce,Cicuta maculata,invasive plant cover,0.02274097220357768,0.01866032758948348,4.818075865922954e-4,5.112472934229678e-4,-0.01004245759048179,0.009836895789819907,0.02150775190700427,0.03450470044875461,0.0648312933847556,emersed,water lettuce cover,1,111,no
water lettuce,Cicuta maculata,management,0.09702501860480005,0.07487724379173137,0.0019333221214352554,0.0019331518685890578,-0.044442470391560955,0.044873653367360024,0.09853873058113863,0.14797862577509624,0.2422869341316589,emersed,water lettuce mgmt.,1,111,no
water lettuce,Cicuta maculata,interaction,-0.026062372783147037,0.022140698374565077,5.716703738539477e-4,5.718307447213636e-4,-0.07092623748738795,-0.040430157034119896,-0.02520926562556011,-0.011418548188912019,0.015434700187709299,emersed,interaction,1,111,no
water lettuce,Cladium jamaicense,intercept,-0.15450201509774944,0.12669722059324937,0.003271308169122815,0.0031907662336529,-0.42731901237146797,-0.2362333520413416,-0.14855227729813655,-0.0686361359580434,0.07530603429587573,emersed,intercept,1,112,no
water lettuce,Cladium jamaicense,invasive plant cover,0.08513667411401322,0.03312560488521616,8.552994403565948e-4,0.0011553910010789663,0.022359496010983703,0.061862152731442854,0.08435912554110399,0.10848089762161559,0.15236133758564202,emersed,water lettuce cover,1,112,yes
water lettuce,Cladium jamaicense,management,-0.07069716255741607,0.08103867326070101,0.0020924095462495954,0.0017556287335579912,-0.22226935914338308,-0.1274448159306351,-0.07448963894155508,-0.01828585110073173,0.09854248306165048,emersed,water lettuce mgmt.,1,112,no
water lettuce,Cladium jamaicense,interaction,-0.08428777888006593,0.03247107694046305,8.383996014922204e-4,0.0010439407387384297,-0.1490325749290726,-0.10586381893299254,-0.08291523317784694,-0.06156609871694306,-0.02301722365819661,emersed,interaction,1,112,yes
